   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	5144	1500	962	664	127	133	123	126	249	3635	70.6649
Jaintapur	7699	2196	1104	1172	292	87	143	241	384	5235	67.9958
Balaganj	8725	2285	1274	1055	243	402	115	314	429	5688	65.1920
Golapganj	9940	3186	1521	928	295	401	102	309	411	6742	67.8270
Sylhet Sadar	29086	9842	4341	3762	273	1008	225	939	1164	20390	70.1025
Biani Bazar	5263	1573	810	452	147	48	41	106	147	3177	60.3648
Kanaighat	6995	2682	602	351	208	70	52	82	134	4047	57.8556
Biswanath	1749	609	208	180	65	46	7	71	78	1186	67.8102
South Shurma	8077	2406	1059	1403	142	367	103	342	445	5822	72.0812

 
