   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17695	5566	1442	3836	989	857	510	990	1500	14190	80.1921
Bhariab Bazar	26507	12320	1828	3414	945	1320	273	1424	1697	21524	81.2012
Austagram	6425	1756	417	1566	900	150	161	367	528	5317	82.7549
Kishoreganj Sadar	4503	1298	931	422	315	510	34	291	325	3801	84.4104
Hossainpur	11054	4157	769	1590	872	711	145	741	886	8985	81.2828
Nikli	7578	3541	495	490	1009	159	29	485	514	6208	81.9214
Pakundia	12388	5458	959	1794	442	664	399	466	865	10182	82.1924
Itna	7387	4053	783	813	263	59	54	35	89	6060	82.0360
Kuliarchar	10548	4730	395	1000	689	796	299	768	1067	8677	82.2620
Tarail	9487	4781	643	939	361	429	215	356	571	7724	81.4167
Karimganj	11273	4860	887	1303	654	495	320	622	942	9141	81.0876

 
