   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	21049	6048	3816	3264	1114	1243	687	1717	2404	17889	84.9874
Boalmari	10218	2802	1545	1463	1142	174	321	686	1007	8133	79.5948
Char Bhadrashion	2537	550	290	440	300	391	59	264	323	2294	90.4218
Nagarkanda	3317	868	598	707	145	220	140	65	205	2743	82.6952
Sadarpur	2941	824	260	328	130	135	24	183	207	1884	64.0598
Alphadanga	6442	2431	623	897	589	25	184	295	479	5044	78.2987
Modhukhali	3525	1381	296	401	17	79	16	195	211	2385	67.6596
Saltha	4817	1384	831	817	369	207	183	132	315	3923	81.4407

 
