   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17551	6595	1322	3347	817	701	430	803	1233	14015	79.8530
Bhariab Bazar	24116	11756	3439	2564	629	811	166	887	1053	20252	83.9774
Austagram	7995	3133	524	1608	685	71	99	324	423	6444	80.6004
Kishoreganj Sadar	1750	606	407	127	119	121	18	88	106	1486	84.9143
Hossainpur	11640	4830	705	1832	801	565	142	693	835	9568	82.1993
Nikli	8270	4127	691	484	1124	128	27	438	465	7019	84.8730
Pakundia	8210	3883	597	1055	205	357	210	224	434	6531	79.5493
Itna	11428	6156	1323	1252	506	101	220	234	454	9792	85.6843
Kuliarchar	12164	5625	829	1270	670	733	280	605	885	10012	82.3085
Tarail	9102	4384	1703	181	392	187	161	319	480	7327	80.4988
Karimganj	11011	5019	832	1286	649	405	297	565	862	9053	82.2178

 
