   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18655	6305	1508	3397	1044	957	562	1112	1674	14885	79.7909
Bhariab Bazar	26558	12406	1374	3747	958	1399	276	1506	1782	21666	81.5799
Austagram	6894	1924	474	1590	953	179	169	428	597	5717	82.9272
Kishoreganj Sadar	4659	1300	844	386	401	612	37	357	394	3937	84.5031
Hossainpur	10982	4256	712	1466	862	681	142	732	874	8851	80.5955
Nikli	8696	3260	603	1196	1002	273	37	788	825	7159	82.3252
Pakundia	13211	5340	1048	2006	526	717	432	534	966	10603	80.2589
Itna	7397	4129	877	861	64	32	59	49	108	6071	82.0738
Kuliarchar	10407	4588	302	1002	739	844	310	801	1111	8586	82.5022
Tarail	9007	4673	421	909	324	475	221	365	586	7388	82.0251
Karimganj	11329	4882	920	1313	706	536	331	637	968	9325	82.3109

 
