   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Rajbari	July 2007	205826	91774	12026	16396	5114	1819	1343	11043	12386	139515	67.7830
Rajbari	August 2007	205642	90875	12553	17253	5025	1776	1427	11087	12514	139996	68.0775
Rajbari	September 2007	204477	89735	12618	17788	5040	1770	1468	11152	12620	139571	68.2576
Rajbari	October 2007	205614	90669	12669	18119	5005	1805	1490	11227	12717	140984	68.5673
Rajbari	November 2007	204535	90819	12864	18769	5314	2020	1585	11336	12921	142707	69.7714
Rajbari	December 2007	204341	90189	12530	19643	5409	2206	1609	11301	12910	142887	69.9258
Rajbari	January 2008	204519	90040	12407	20116	5426	2448	1687	12249	13936	144373	70.5915
Rajbari	February 2008	203440	89909	12274	19747	4234	2777	967	11444	12411	141352	69.4809
Rajbari	March 2008	204887	89711	11878	21134	5418	2978	1802	11566	13368	144487	70.5203
Rajbari	April 2008	197108	89626	11546	21590	5430	3128	1907	11530	13437	144757	73.4404
Rajbari	May 2008	201823	89987	11681	21662	5483	3249	1977	11625	13602	145664	72.1741
Rajbari	June 2008	206166	90006	11908	22324	5757	3256	2060	11828	13888	147139	71.3692
Rajbari	July 2008	206217	90058	11964	22727	5582	3465	2143	11943	14086	147882	71.7118
Rajbari	August 2008	205553	89729	11939	22557	6037	3578	2159	11971	14130	147970	71.9863
Rajbari	September 2008	205532	89625	11962	23124	5652	3685	2177	12014	14191	148239	72.1245
Rajbari	October 2008	205278	89739	12153	23369	5711	3777	2243	12124	14367	149116	72.6410
Rajbari	November 2008	206089	89536	12629	24167	5993	3961	2292	12237	14529	150815	73.1795
Rajbari	December 2008	206867	90203	12742	24501	6014	4112	2330	12304	14634	152206	73.5767
Rajbari	January 2009	208484	90170	12648	25005	6040	4160	2397	12381	14778	152801	73.2915
Rajbari	February 2009	209802	90894	12681	25376	6034	4223	2445	12456	14901	154109	73.4545
Rajbari	March 2009	209387	90242	12755	25290	5985	4159	2410	12434	14844	153275	73.2018
Rajbari	April 2009	207590	90828	13310	26336	6176	4176	2481	9660	12141	152967	73.6871
Rajbari	May 2009	209096	90828	13303	25632	7102	4155	2564	12691	15255	156275	74.7384
