   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Narail	May 2007	137948	57839	10540	14113	6685	1157	1304	8837	10141	100475	72.8354
Narail	June 2007	138405	57910	10824	13820	7329	1137	1213	8856	10069	101089	73.0385
Narail	July 2007	138723	57465	10748	13783	7708	1133	1348	8981	10329	101166	72.9266
Narail	August 2007	138824	56897	10722	14979	6500	1113	1357	9049	10406	100617	72.4781
Narail	September 2007	138810	56475	10534	13998	7698	1107	1373	9113	10486	100298	72.2556
Narail	October 2007	139006	56539	10490	15023	6496	1106	1304	9157	10461	100115	72.0221
Narail	November 2007	139013	56847	10690	15719	6736	1234	1451	9287	10738	101964	73.3485
Narail	December 2007	139337	56679	10534	15629	6793	1261	1456	9355	10811	101707	72.9935
Narail	January 2008	139468	56909	10331	16117	6827	1363	1474	9411	10885	102432	73.4448
Narail	February 2008	140761	56966	10311	15057	8097	1449	1489	9502	10991	102871	73.0820
Narail	March 2008	139776	55852	10244	16167	6977	1536	1749	9631	11380	102156	73.0855
Narail	April 2008	140028	57177	10183	16626	6984	1568	1508	9669	11177	103715	74.0673
Narail	May 2008	140127	56997	10285	16550	6977	1575	1510	9714	11224	103608	73.9386
Narail	June 2008	140307	57149	10283	16666	7013	1611	1520	9786	11306	104028	74.1431
Narail	July 2008	140914	57313	10343	16845	6992	1661	1528	9813	11341	104495	74.1552
Narail	August 2008	140299	57080	10401	16972	7067	1719	1532	9868	11400	104639	74.5829
Narail	September 2008	139674	57263	10447	17015	7054	1744	1552	9918	11470	104993	75.1700
Narail	October 2008	140564	57149	10486	17188	7071	1762	1559	8954	10513	104169	74.1079
Narail	November 2008	140745	47442	10843	18037	7223	1559	1578	10121	11699	96803	68.7790
Narail	December 2008	140995	57410	10780	17961	7262	1939	1595	10173	11768	107120	75.9743
Narail	January 2009	143209	57006	10510	18047	7275	1986	1602	10218	11820	106644	74.4674
Narail	February 2009	141376	57091	10575	18267	7304	2025	1606	10246	11852	107114	75.7653
Narail	March 2009	143142	57383	10740	18928	7434	1986	1637	10483	12120	108591	75.8624
Narail	April 2009	141863	56480	10737	18746	7603	1967	1657	10150	11807	107340	75.6645
Narail	May 2009	142087	56227	10772	18621	7866	1944	1720	10608	12328	107758	75.8395
Narail	June 2009	142269	56354	10871	18992	7877	1927	1763	10675	12438	108459	76.2352
Narail	July 2009	142264	56587	10839	19366	7797	1895	1847	10821	12668	109152	76.7250
Narail	August 2009	142772	56668	10918	19219	7835	1868	1906	10957	12863	109371	76.6054
Narail	September 2009	142505	56435	10956	19801	7858	1841	1933	10993	12926	109817	77.0619
Narail	October 2009	142780	56528	11021	19277	7911	1815	1989	11086	13075	109627	76.7804
Narail	November 2009	143007	56547	11122	18903	7948	1772	1998	11325	13323	109615	76.6501
Narail	December 2009	143186	56560	11109	18823	7861	1736	2026	11246	13272	109361	76.3769
Narail	January 2010	143050	56655	11107	18614	7833	1686	2040	11183	13223	109118	76.2796
Narail	February 2010	142625	56341	11203	15481	7653	1629	2039	11109	13148	105455	73.9387
Narail	March 2010	142176	56216	11342	18932	7644	1605	2055	11188	13243	108982	76.6529
Narail	April 2010	143047	56165	11299	18649	7923	1580	2056	11225	13281	108897	76.1267
Narail	May 2010	142962	56351	11454	19145	7583	1556	2073	11418	13491	109580	76.6497
Narail	June 2010	144518	56525	11442	19196	7443	1538	2102	11439	13541	109685	75.8971
Narail	July 2010	143823	56098	11429	19171	7481	1507	2119	11544	13663	109349	76.0303
Narail	August 2010	143692	56482	11537	19345	7535	1485	2148	11630	13778	110162	76.6654
Narail	September 2010	144252	56558	11569	19417	7654	1469	2177	11791	13968	110635	76.6956
Narail	October 2010	144208	55504	11754	18431	8858	1477	2203	11947	14150	110174	76.3994
Narail	November 2010	144342	56825	11913	18690	8863	1574	2238	12088	14326	112191	77.7258
Narail	December 2010	144584	56644	11649	19889	7860	1756	2266	12183	14449	112247	77.6345
Narail	January 2011	144568	56774	11991	20013	7908	1906	2270	12256	14526	113118	78.2455
