   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Noakhali	June 2007	460745	150888	25056	51460	9467	2391	3259	24583	27842	267104	57.9722
Noakhali	July 2007	460867	151738	25355	52857	9016	2357	3328	25007	28335	269658	58.5110
Noakhali	August 2007	461435	152232	25581	53765	9303	2323	3421	25286	28707	271911	58.9273
Noakhali	September 2007	462347	152671	25698	54588	9244	2284	3459	25400	28859	273344	59.1210
Noakhali	October 2007	462915	154437	25977	52835	9275	2270	3484	25538	29022	273816	59.1504
Noakhali	November 2007	463512	154282	26411	57132	9823	2477	3632	25915	29547	279672	60.3376
Noakhali	December 2007	464363	154756	26674	59251	9982	2572	3712	26041	29753	282988	60.9411
Noakhali	January 2008	466664	155624	23853	60235	10244	2627	3786	26359	30145	282728	60.5849
Noakhali	February 2008	466789	155559	26635	61132	10276	2769	3838	26707	30545	286916	61.4659
Noakhali	March 2008	467421	156089	25635	60874	10431	2879	3901	26876	30777	286685	61.3334
Noakhali	April 2008	471003	158405	25847	61932	10522	3028	4001	27191	31192	290926	61.7673
Noakhali	May 2008	471995	158966	25908	63048	10785	3113	4055	27315	31370	293190	62.1172
Noakhali	June 2008	472070	159557	26061	64237	10645	3141	4108	27616	31724	295365	62.5681
Noakhali	July 2008	472637	160489	26228	65320	10751	3231	4161	27795	31956	297975	63.0452
Noakhali	August 2008	473543	159698	26184	66179	10888	3191	4225	28000	32225	298365	63.0069
Noakhali	September 2008	474203	162183	26732	67166	11004	3306	4228	28060	32288	302679	63.8290
Noakhali	October 2008	474316	162726	27029	67827	10999	3365	4290	28292	32582	304528	64.2036
Noakhali	November 2008	475006	164351	28021	69926	11546	3537	4386	28614	33000	310381	65.3425
Noakhali	December 2008	475276	164536	28085	70779	11677	3650	4444	28680	33124	311851	65.6147
Noakhali	January 2009	475977	164840	28056	71505	11819	3778	4486	28916	33402	313400	65.8435
Noakhali	February 2009	476564	165170	28198	72754	11863	3929	4152	28961	33113	315027	66.1038
Noakhali	March 2009	477157	165256	28498	73972	12021	4010	4199	29293	33492	317249	66.4873
Noakhali	April 2009	479015	166784	29286	75449	12474	4066	4285	29445	33730	321789	67.1772
Noakhali	May 2009	478914	167151	29529	76018	12634	4089	4382	29600	33982	323403	67.5284
Noakhali	June 2009	479100	167645	29894	77091	12698	4075	4561	29840	34401	325804	68.0033
Noakhali	July 2009	479447	168010	30240	77710	12790	4068	4730	30244	34974	327792	68.3688
Noakhali	August 2009	479828	168814	30507	78608	12791	4037	4841	30480	35321	330078	68.7909
Noakhali	September 2009	480236	169881	30855	79196	12953	4016	4888	30496	35384	332285	69.1920
Noakhali	October 2009	480756	170636	31515	78464	14230	3531	5061	30864	35925	334301	69.5365
Noakhali	November 2009	481002	171607	31814	78646	13833	3960	5230	31030	36260	336120	69.8791
Noakhali	December 2009	481139	172474	32067	79326	13226	3937	5323	31211	36534	337564	70.1594
Noakhali	January 2010	483343	171661	32170	80427	12927	3906	5366	30862	36228	337319	69.7887
Noakhali	February 2010	487175	172832	32660	81805	12814	3984	5417	30945	36362	340457	69.8839
Noakhali	March 2010	487589	173799	33052	83059	12915	4086	5514	31139	36653	343564	70.4618
