   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Sherpur	March 2007	272396	130983	6713	18027	10557	1734	4600	19725	24325	192339	70.6101
Sherpur	July 2007	276132	130704	6484	16595	5608	1530	4961	17665	22626	183547	66.4707
Sherpur	August 2007	277093	131690	6706	19898	5355	1486	8773	18566	27339	192474	69.4619
Sherpur	September 2007	276427	127831	5789	19870	5165	1466	4970	18368	23338	183459	66.3680
Sherpur	October 2007	275903	130259	6504	20366	5203	1370	5117	17932	23049	186751	67.6872
Sherpur	November 2007	278311	129297	6306	21278	5165	1694	5180	18392	23572	187312	67.3031
Sherpur	December 2007	274948	127141	6279	21570	5318	1962	5207	18370	23577	185847	67.5935
Sherpur	January 2008	278049	129164	6493	22600	5278	2337	5248	18421	23669	189541	68.1682
Sherpur	February 2008	279023	128754	6841	23455	4242	2812	5316	18513	23829	189933	68.0707
Sherpur	March 2008	279174	128236	6655	24166	5299	3250	5378	17483	22861	190467	68.2252
Sherpur	April 2008	279723	128483	6700	24899	5107	3582	5579	18281	23860	192631	68.8649
Sherpur	May 2008	278298	128897	6712	25114	5166	3705	5486	18371	23857	193451	69.5122
Sherpur	June 2008	279541	128397	6928	26108	5205	3862	5492	17929	23421	193921	69.3712
Sherpur	July 2008	279078	127149	7017	26425	5023	4086	5525	18531	24056	193756	69.4272
Sherpur	August 2008	280258	127774	7101	27310	5333	4263	5561	17942	23503	195284	69.6801
Sherpur	September 2008	279555	127695	7163	27832	4969	4198	5496	18372	23868	195725	70.0131
Sherpur	October 2008	278433	127583	7322	27599	5153	4215	5477	18243	23720	195592	70.2474
Sherpur	November 2008	278240	127461	7684	28960	5324	4359	5509	18216	23725	197513	70.9866
Sherpur	December 2008	279679	127361	7788	28810	5391	4440	5533	18141	23674	197464	70.6038
Sherpur	January 2009	279737	127091	7872	30350	5344	4506	5397	17962	23359	198522	70.9674
Sherpur	February 2009	281014	129270	7851	30787	5147	4535	5514	17946	23460	201050	71.5445
Sherpur	March 2009	281204	133794	7976	31617	5228	4558	5510	18003	23513	206686	73.5004
Sherpur	April 2009	280889	130068	8814	32515	5402	4625	5585	18067	23652	205076	73.0096
Sherpur	May 2009	281092	130512	8874	33168	5126	4633	5610	18087	23697	206010	73.2892
Sherpur	June 2009	280605	130374	8926	33694	5120	4629	5623	17984	23607	206350	73.5375
Sherpur	July 2009	280020	129711	8948	33929	5076	4630	5682	17993	23675	205969	73.5551
Sherpur	August 2009	281473	130620	8993	33752	5910	4555	6858	17018	23876	207706	73.7925
Sherpur	September 2009	283141	130713	9067	34475	5036	4593	5788	18058	23846	207730	73.3663
Sherpur	October 2009	283608	131729	9200	34619	4934	4558	5946	18143	24089	209129	73.7388
Sherpur	November 2009	283723	133744	9379	33072	5292	4598	6236	18044	24280	210365	74.1445
Sherpur	December 2009	283781	136102	9510	30547	5222	4573	6248	18197	24445	210399	74.1413
Sherpur	January 2010	282882	136116	9363	29443	5007	4403	6131	17324	23455	207787	73.4536
Sherpur	February 2010	283664	134717	9117	29369	4738	4308	6029	16311	22340	204589	72.1237
Sherpur	March 2010	284370	134608	9383	30685	4780	4278	6103	16168	22271	206005	72.4426
Sherpur	April 2010	284732	134246	9400	31711	4803	4240	6214	16188	22402	206802	72.6304
Sherpur	May 2010	284852	134554	9522	32118	4773	4243	6225	16147	22372	207582	72.8736
Sherpur	June 2010	285326	135963	9614	32271	4785	4084	6361	16157	22518	209235	73.3319
Sherpur	July 2010	292024	138332	11052	34084	5488	4289	6587	16384	22971	216216	74.0405
Sherpur	August 2010	292493	138942	11305	35481	4883	4226	6650	16450	23100	217937	74.5102
Sherpur	September 2010	296767	141367	10836	33594	7657	4263	6790	16566	23356	221073	74.4938
Sherpur	October 2010	296929	141475	12276	34913	7798	4720	6947	16528	23475	224657	75.6602
Sherpur	November 2010	293334	139305	12116	38117	5350	5583	7001	16606	23607	224078	76.3901
Sherpur	December 2010	297415	140603	12426	36351	8446	6811	7165	11021	18186	222823	74.9199
Sherpur	January 2011	297498	139955	12343	39573	5754	7835	7165	16714	23879	229339	77.0893
Sherpur	February 2011	298226	139585	12321	40029	5538	8620	7185	16764	23949	230042	77.1368
Sherpur	March 2011	299058	139566	12367	37797	8351	9161	7228	16782	24010	231252	77.3268
Sherpur	April 2011	299373	139862	12757	38627	8596	9561	7318	16839	24157	233560	78.0164
Sherpur	May 2011	299556	139808	13025	41819	5989	9826	7356	16862	24218	234685	78.3443
Sherpur	June 2011	300018	139554	13206	42310	6069	10038	7467	16982	24449	235626	78.5373
Sherpur	July 2011	300406	138648	13323	42880	6074	10227	7528	16993	24521	235673	78.4515
Sherpur	August 2011	300668	139292	13323	42208	6147	10291	7673	17011	24684	235945	78.4736
Sherpur	September 2011	300704	138994	13425	40037	9119	10374	7746	16975	24721	236670	78.7053
Sherpur	October 2011	301358	138993	13555	43794	6118	10381	7891	17164	25055	237896	78.9413
Sherpur	November 2011	301415	138427	13583	44118	6196	10351	7995	17248	25243	237918	78.9337
Sherpur	December 2011	301784	139248	13634	44670	6282	10448	8211	17275	25486	239768	79.4502
Sherpur	January 2012	298273	136842	13373	41543	9295	10297	8081	17144	25225	236575	79.3149
Sherpur	February 2012	302559	139337	13643	45794	6310	10378	8238	17308	25546	241008	79.6565
Sherpur	March 2012	303004	139753	13895	46235	6649	10695	8305	17380	25685	242912	80.1679
Sherpur	April 2012	303220	139526	13887	46696	6830	10754	8422	17404	25826	243519	80.3110
Sherpur	May 2012	303553	139238	13920	46966	6981	11010	8447	17455	25902	244017	80.3870
Sherpur	June 2012	303951	138320	13913	46886	7152	11254	8508	17436	25944	243469	80.1014
Sherpur	July 2012	304053	138344	13949	46855	7181	11411	8559	17439	25998	243738	80.1630
Sherpur	August 2012	304202	138523	13948	47020	7218	11470	8609	17454	26063	244242	80.2894
Sherpur	September 2012	303976	138522	13970	47231	7535	11839	8702	17528	26230	245327	80.7060
Sherpur	October 2012	304151	138472	13968	47196	8033	12093	8848	17490	26338	246100	80.9138
Sherpur	November 2012	304340	138245	14039	47553	7746	12303	8897	17573	26470	246356	80.9476
Sherpur	December 2012	304099	138234	14195	47805	7769	12382	8927	17550	26477	246862	81.1782
Sherpur	January 2013	303632	137857	14323	47303	7767	12243	8897	17431	26328	245821	80.9602
Sherpur	February 2013	301330	134917	13996	45913	7585	12042	8967	16342	25309	239762	79.5679
Sherpur	March 2013	301335	134654	13948	45790	7551	12270	9026	17331	26357	240570	79.8347
Sherpur	April 2013	303032	134790	13925	46370	7234	12326	9092	17182	26274	240919	79.5028
Sherpur	May 2013	303264	134820	14103	46935	7511	12392	9006	17224	26230	241991	79.7955
Sherpur	June 2013	303533	134894	14261	47151	7519	12422	9004	17207	26211	242458	79.8786
Sherpur	July 2013	303547	134703	14171	47473	7480	12448	9008	17159	26167	242442	79.8697
Sherpur	August 2013	303812	134412	14127	47814	7480	12501	9043	17187	26230	242564	79.8402
Sherpur	September 2013	303837	134052	14276	48384	7497	12571	9102	17248	26350	243130	80.0199
Sherpur	October 2013	304343	134083	14471	48770	7572	12624	9177	17337	26514	244034	80.1839
Sherpur	November 2013	308057	135855	14758	49593	7673	12680	9323	17475	26798	247357	80.2959
Sherpur	December 2013	304918	133731	14437	49559	7580	12588	9317	17422	26739	244634	80.2294
Sherpur	January 2014	305116	133608	14424	49880	7562	12532	9345	17485	26830	244836	80.2436
Sherpur	February 2014	305456	133674	14449	50326	7560	12496	9415	17554	26969	245474	80.3631
Sherpur	March 2014	305585	133850	14480	50528	7466	12514	9452	17522	26974	245812	80.4398
Sherpur	April 2014	306077	133519	14500	50870	7482	12576	9478	17578	27056	246003	80.3729
Sherpur	May 2014	306317	132981	14401	51088	7490	12587	9478	17582	27060	245607	80.1807
Sherpur	June 2014	306500	133290	14560	51481	7508	12631	9502	17755	27257	246727	80.4982
Sherpur	July 2014	306644	133027	14548	51572	7482	12650	9520	17759	27279	246558	80.4053
Sherpur	August 2014	306896	132731	14582	51858	7486	12679	9532	17797	27329	246665	80.3741
Sherpur	September 2014	307189	132695	14604	52098	7558	12709	9566	17839	27405	247069	80.4290
Sherpur	October 2014	307476	132571	14650	52300	7463	12797	9576	17882	27458	247239	80.4092
