   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Dhaka	June 2007	249397	86911	29301	26624	7065	2605	1038	14316	15354	167860	67.3063
Dhaka	July 2007	701635	263708	61522	65686	19461	7606	2608	51990	54598	472581	67.3543
Dhaka	August 2007	715510	269491	62628	66174	19144	7829	2742	52529	55271	480537	67.1601
Dhaka	September 2007	715107	268574	62408	68924	19285	7606	2763	52522	55285	482082	67.4140
Dhaka	October 2007	723811	271332	63258	69129	19189	7529	2768	52148	54916	485353	67.0552
Dhaka	November 2007	727396	273260	63366	70083	20279	8206	3243	53638	56881	492075	67.6488
Dhaka	December 2007	871270	287539	67149	75685	20288	8552	3164	52252	55416	514629	59.0665
Dhaka	January 2008	713324	269551	61588	71544	20265	8709	3204	52693	55897	487554	68.3496
Dhaka	February 2008	728383	274539	63514	73503	20864	9384	3409	52899	56308	498112	68.3860
Dhaka	March 2008	721936	272138	61020	72485	21898	9792	3698	51644	55342	492675	68.2436
Dhaka	April 2008	730671	275643	63910	73908	22019	10300	4004	52497	56501	502281	68.7424
Dhaka	May 2008	733192	275693	63914	74009	24433	10391	3853	53329	57182	505622	68.9617
Dhaka	June 2008	735783	277263	63684	76455	21212	10719	3965	53453	57418	506751	68.8723
Dhaka	July 2008	737293	277404	64491	77135	21414	11033	4210	53591	57801	509278	69.0740
Dhaka	August 2008	744199	279241	64732	64201	21515	11345	4234	54054	58288	499322	67.0952
Dhaka	September 2008	744491	279163	65098	79685	21328	11291	4224	53933	58157	514722	69.1374
Dhaka	October 2008	749022	282519	65368	80002	21306	11408	4363	53937	58300	518903	69.2774
Dhaka	November 2008	748499	280177	66273	81191	21706	12140	4605	54276	58881	520368	69.5215
Dhaka	December 2008	748572	281082	66496	82117	23469	12177	4581	54673	59254	524595	70.0794
Dhaka	January 2009	646177	247972	52078	66433	18758	11161	4438	50972	55410	451812	69.9208
Dhaka	February 2009	749991	279061	66081	83163	22035	29111	4670	54348	59018	538469	71.7967
Dhaka	March 2009	753459	279848	66692	80907	24733	12014	5017	54785	59802	523996	69.5454
Dhaka	April 2009	747837	278688	67228	84309	23068	12258	4882	54894	59776	525327	70.2462
Dhaka	May 2009	752285	280802	67162	85318	23286	12243	5104	55419	60523	529334	70.3635
Dhaka	June 2009	752131	280344	66352	85107	21192	12324	5105	55514	60619	525938	69.9264
Dhaka	July 2009	753264	280164	67340	86029	23506	14400	5268	55733	61001	532440	70.6844
Dhaka	August 2009	751197	278103	66947	86348	23661	12077	5638	55341	60979	528115	70.3031
Dhaka	September 2009	748258	274845	66909	85946	23969	11984	5410	55658	61068	524721	70.1257
Dhaka	October 2009	745219	275207	68817	86873	23427	11922	5529	56015	61544	527790	70.8235
Dhaka	November 2009	713844	266653	61899	81362	22025	11786	5660	55005	60665	504390	70.6583
Dhaka	December 2009	714877	268775	63155	82120	22227	11763	5792	55265	61057	509097	71.2146
Dhaka	January 2010	723548	266521	60777	83496	20366	11024	5490	52933	58423	500607	69.1878
Dhaka	February 2010	723439	266051	60476	82974	18781	10501	5174	51270	56444	495227	68.4546
Dhaka	March 2010	751548	270815	59131	84343	18233	10343	5459	52937	58396	501261	66.6971
Dhaka	April 2010	750057	273012	60775	86863	17507	9962	5514	51582	57096	505215	67.3569
Dhaka	May 2010	817390	291072	70848	99896	20089	10241	6042	53714	59756	551902	67.5200
Dhaka	June 2010	756707	276712	61303	90006	17076	9757	6105	52387	58492	513346	67.8395
Dhaka	July 2010	757773	278259	62401	90708	17096	9774	6249	52204	58453	516691	68.1855
Dhaka	August 2010	758727	278488	62810	91674	17248	9812	6735	52429	59164	519196	68.4299
Dhaka	September 2010	763318	280100	63541	92814	17362	9905	7043	52694	59737	523459	68.5768
Dhaka	October 2010	764467	281185	64331	94054	17679	10565	7643	53084	60727	528541	69.1385
Dhaka	November 2010	774375	282795	66236	94692	18189	11462	8288	52887	61175	534549	69.0297
Dhaka	December 2010	772449	285047	67914	95637	18805	12343	8772	53606	62378	542124	70.1825
Dhaka	January 2011	787910	285344	67737	96334	18953	12766	9104	53680	62784	543918	69.0330
Dhaka	February 2011	776681	286423	68061	96414	19060	13129	9042	53920	62962	546049	70.3054
Dhaka	March 2011	775237	282885	68208	96029	19215	13536	8844	54194	63038	542911	70.0316
Dhaka	April 2011	775222	285891	68862	97588	19890	14560	9438	54314	63752	550543	71.0175
Dhaka	May 2011	774443	286124	69264	97739	20040	14865	9875	54699	64574	552606	71.3553
Dhaka	June 2011	775295	285388	68863	97789	20067	14897	10148	54735	64883	551887	71.1841
Dhaka	July 2011	776868	287474	69279	98194	20226	15000	10459	54773	65232	555405	71.4928
Dhaka	August 2011	778959	287783	69461	98193	19508	14929	10646	54841	65487	555361	71.2953
Dhaka	September 2011	779953	287777	69091	98745	20422	15259	11075	55469	66544	557838	71.5220
Dhaka	October 2011	776295	286879	69021	98094	21482	15932	12168	54470	66638	558046	71.8858
Dhaka	November 2011	776268	286378	70307	98886	22225	15862	11379	55573	66952	560610	72.2186
Dhaka	December 2011	774921	285483	68757	99807	21372	16209	11979	55739	67718	559346	72.1810
Dhaka	January 2012	775542	285095	69405	98536	22101	16656	12232	56105	68337	560130	72.2243
Dhaka	February 2012	781700	251850	78698	99721	21588	17125	12439	56397	68836	537818	68.8011
Dhaka	March 2012	788078	288627	70744	100954	22058	17698	12784	56859	69643	569724	72.2928
Dhaka	April 2012	791489	290656	70948	101671	22422	18003	13105	57067	70172	573872	72.5054
