   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Kishoreganj	May 2007	194558	87943	13220	22924	4810	1599	3176	7381	10557	141053	72.4992
Kishoreganj	July 2007	504885	211333	24333	38931	14238	3104	5939	24293	30232	322171	63.8108
Kishoreganj	August 2007	504074	209686	24990	38470	13731	3001	5974	24587	30561	320439	63.5698
Kishoreganj	September 2007	504451	212694	25448	39770	13486	2946	6102	24714	30816	325160	64.4582
Kishoreganj	October 2007	504493	212350	25623	40855	13746	2909	6146	24760	30906	326389	64.6964
Kishoreganj	November 2007	504844	214211	25658	42757	14488	3184	6350	25109	31459	331757	65.7148
Kishoreganj	December 2007	504450	214480	25022	43496	15037	3563	6521	26022	32543	334141	66.2387
Kishoreganj	January 2008	504403	215035	23695	43779	15302	3766	6785	24930	31715	333292	66.0765
Kishoreganj	February 2008	506603	214250	22046	43856	15633	3846	6985	25003	31988	331619	65.4593
Kishoreganj	March 2008	508810	215284	21408	45652	15098	4025	6866	25327	32193	333660	65.5765
Kishoreganj	April 2008	509671	210413	20316	45883	15275	4287	6986	25465	32451	328625	64.4779
Kishoreganj	May 2008	508410	209873	21802	46509	14959	4345	6988	25337	32325	329813	64.8715
Kishoreganj	June 2008	509010	210651	21875	47332	15103	4428	7103	25391	32494	331883	65.2017
Kishoreganj	July 2008	509960	212887	22278	47795	15188	4689	7188	25573	32761	335598	65.8087
Kishoreganj	August 2008	509322	212347	22670	48478	15440	4727	7407	25821	33228	336890	66.1448
Kishoreganj	September 2008	509515	211977	23928	48393	15470	4756	7282	25868	33150	337674	66.2736
Kishoreganj	October 2008	509977	210812	24725	48257	15326	4835	7384	25836	33220	337175	66.1157
Kishoreganj	November 2008	509162	211477	25846	50506	16475	5168	7670	25869	33539	343011	67.3678
Kishoreganj	December 2008	511369	211426	25551	51455	16434	5225	7516	26271	33787	343878	67.2465
Kishoreganj	January 2009	512406	210831	25849	51496	16044	5267	7508	25211	32719	342206	66.7842
Kishoreganj	February 2009	513185	211475	25802	52115	16139	5238	7587	25864	33451	344220	67.0752
Kishoreganj	March 2009	514976	213111	25938	52513	16258	5323	7688	26533	34221	347364	67.4525
Kishoreganj	April 2009	515080	213327	27039	55089	16910	5185	7809	26688	34497	352047	68.3480
Kishoreganj	May 2009	514215	213380	26599	54748	16875	5143	7892	26727	34619	351364	68.3302
Kishoreganj	June 2009	515812	216595	27109	55174	17315	5032	7916	26920	34836	356061	69.0292
Kishoreganj	July 2009	515736	219472	27614	54024	17782	4971	8301	27291	35592	359455	69.6975
Kishoreganj	August 2009	514549	220129	27917	55538	16806	4874	8457	27671	36128	361392	70.2347
Kishoreganj	September 2009	515177	221335	29057	55228	17086	4782	8530	27815	36345	363833	70.6229
Kishoreganj	October 2009	514108	223423	29154	54951	17027	4694	8574	27775	36349	365598	71.1131
Kishoreganj	November 2009	512912	226078	29946	53307	17193	4526	8764	28181	36945	367995	71.7462
Kishoreganj	December 2009	510639	226579	30355	53572	17229	4532	8826	28256	37082	369349	72.3307
Kishoreganj	January 2010	510366	226873	30329	54391	17010	4363	8800	27688	36488	369454	72.3900
Kishoreganj	February 2010	508552	227697	29613	54735	16532	4209	8785	26860	35645	368431	72.4471
Kishoreganj	March 2010	510650	231342	30430	56201	16135	4070	8824	26767	35591	373769	73.1948
Kishoreganj	April 2010	516026	234169	33228	56361	17084	4213	8870	26622	35492	380547	73.7457
Kishoreganj	May 2010	514554	234667	33815	58409	16092	3796	8964	27076	36040	382819	74.3982
Kishoreganj	June 2010	514061	235620	34122	59260	15771	3934	9028	27313	36341	385048	74.9032
