   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Mymensingh	July 2007	974794	453035	32522	55819	17656	8544	16303	51193	67496	635072	65.1494
Mymensingh	August 2007	976918	452240	32540	58647	17399	9128	16749	51384	68133	638087	65.3163
Mymensingh	September 2007	976281	453279	33071	59733	17311	9152	17178	51627	68805	641351	65.6933
Mymensingh	October 2007	975155	455739	32902	61084	17476	9293	17507	51696	69203	645697	66.2148
Mymensingh	November 2007	975911	455194	33881	63775	19314	10591	18311	51893	70204	652959	66.9076
Mymensingh	December 2007	974683	455350	33565	64766	20067	11503	18426	51751	70177	655428	67.2452
Mymensingh	January 2008	974841	457154	32756	66683	19644	12232	18667	51833	70500	658969	67.5976
Mymensingh	February 2008	974843	425981	32281	68246	20151	13210	18062	52014	70076	629945	64.6201
Mymensingh	March 2008	980490	459080	31258	69394	20317	13601	18854	52232	71086	664736	67.7963
Mymensingh	April 2008	979587	458874	30766	70503	21070	13677	19455	52625	72080	666970	68.0869
Mymensingh	May 2008	980926	458536	30252	70860	20620	13863	19493	52389	71882	666013	67.8964
Mymensingh	June 2008	981377	460032	30241	71774	20388	13998	19417	52597	72014	668447	68.1132
Mymensingh	July 2008	983021	460631	31066	66512	20878	14267	19691	52797	72488	665842	67.7343
Mymensingh	August 2008	982348	460093	30867	73939	20956	14477	19873	52527	72400	672732	68.4820
Mymensingh	September 2008	985078	462010	30637	73696	20891	14569	19955	52914	72869	674672	68.4892
Mymensingh	October 2008	985531	461924	30990	75434	21002	15678	20235	54133	74368	679396	68.9371
Mymensingh	November 2008	988955	463210	32105	78341	22806	14811	20767	53191	73958	685231	69.2884
Mymensingh	December 2008	986713	464440	32857	72763	26209	14849	20914	53408	74322	685440	69.4670
Mymensingh	January 2009	988238	465896	32166	80266	22864	14717	21111	53776	74887	690796	69.9018
Mymensingh	February 2009	996807	470183	32106	81419	23242	14719	21294	54108	75402	697071	69.9304
Mymensingh	March 2009	993566	468220	32335	82383	23179	14580	21543	53370	74913	695610	70.0115
Mymensingh	April 2009	989730	468975	33464	84566	24026	14372	22255	53860	76115	701518	70.8797
Mymensingh	May 2009	992979	470902	33731	85208	24555	13980	22595	54070	76665	705041	71.0026
Mymensingh	June 2009	994048	471684	34049	85244	24466	13997	23032	54010	77042	706482	71.0712
Mymensingh	July 2009	996001	471848	34600	86328	25290	13738	23474	54374	77848	709652	71.2501
Mymensingh	August 2009	995975	471236	34628	87279	25235	13563	23815	54424	78239	710180	71.3050
Mymensingh	September 2009	997965	473057	35244	87775	24851	13610	24619	54485	79104	713641	71.5096
Mymensingh	October 2009	990162	474079	35465	87320	24864	13449	25087	54897	79984	715161	72.2267
Mymensingh	November 2009	998362	477583	35910	84836	25191	13270	25880	55062	80942	717732	71.8910
Mymensingh	December 2009	998794	478130	36109	84180	25341	13158	26083	54903	80986	717904	71.8771
Mymensingh	January 2010	977601	470963	35145	82659	24139	10841	25361	51724	77085	700832	71.6890
Mymensingh	February 2010	976184	476995	35841	83267	22345	11955	24995	49489	74484	704887	72.2084
Mymensingh	March 2010	978599	480741	36662	84874	21605	11696	25099	48441	73540	709118	72.4626
Mymensingh	April 2010	971664	482476	34574	85714	20226	10540	24224	47319	71543	705073	72.5635
Mymensingh	May 2010	974067	486797	38636	87400	18853	10442	24360	47841	72201	714329	73.3347
Mymensingh	June 2010	976551	490773	39852	89169	19538	10445	24773	47338	72111	721888	73.9222
Mymensingh	July 2010	977508	493478	40185	90330	20369	10218	25166	47387	72553	727133	74.3864
Mymensingh	August 2010	978551	495393	40343	91115	19416	10139	25610	47652	73262	729668	74.5662
Mymensingh	September 2010	978472	495371	40519	92072	19487	9997	25746	47755	73501	730947	74.7029
Mymensingh	October 2010	979823	496217	41838	93683	20108	10154	26479	48087	74566	736566	75.1734
Mymensingh	November 2010	979847	497628	42935	95617	21126	10537	26935	48299	75234	743077	75.8360
Mymensingh	December 2010	982230	498200	43404	97163	21866	11005	27417	48246	75663	747301	76.0821
Mymensingh	January 2011	982277	497866	43492	98249	21975	11342	27653	48568	76221	749145	76.2662
Mymensingh	February 2011	983721	498203	42832	98830	21953	11555	27799	48660	76459	749832	76.2241
Mymensingh	March 2011	984830	498030	42678	99884	22091	11986	27788	48680	76468	751137	76.2707
Mymensingh	April 2011	986492	496275	39177	101094	22978	12539	28308	49118	77426	749489	75.9752
Mymensingh	May 2011	986483	497121	42787	101686	23292	12898	28655	49064	77719	755503	76.5855
Mymensingh	June 2011	988259	496551	40111	102158	23564	13099	28926	49505	78431	753914	76.2871
Mymensingh	July 2011	990160	496043	42463	102790	23448	13175	29272	49711	78983	756902	76.4424
Mymensingh	August 2011	989650	496706	42286	102714	23414	13204	29488	49785	79273	757597	76.5520
Mymensingh	September 2011	991190	495967	42681	103404	23548	13242	29441	49909	79350	758192	76.4931
Mymensingh	October 2011	992895	496812	42710	104456	23847	13554	30503	50257	80760	762139	76.7593
Mymensingh	November 2011	993615	497038	42709	105070	24099	13721	30902	50043	80945	763582	76.8489
Mymensingh	December 2011	994289	496595	42658	105167	24426	13830	31198	50479	81677	764353	76.8743
Mymensingh	January 2012	994965	497302	42736	106217	24628	14031	31339	50683	82022	766936	77.0817
Mymensingh	February 2012	996264	497511	42348	106529	24712	14322	31593	50469	82062	767484	77.0362
Mymensingh	March 2012	997102	498419	43507	107987	25684	14800	32119	51047	83166	773563	77.5811
