   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Serajganj	January 2007	492760	208624	28019	91084	14262	4793	8278	15901	24179	370961	75.2823
Serajganj	July 2007	547549	249891	32061	66965	15304	2831	6229	17513	23742	390794	71.3715
Serajganj	August 2007	557360	249559	30688	68563	15153	2864	6353	17516	23869	390696	70.0976
Serajganj	September 2007	560726	250190	31538	69891	14905	2816	6491	17514	24005	393345	70.1492
Serajganj	October 2007	558603	250778	31407	72087	13750	2747	6555	17580	24135	394904	70.6949
Serajganj	November 2007	560973	250958	31340	75145	15366	2994	6632	17684	24316	400119	71.3259
Serajganj	December 2007	558437	247497	28979	77610	14646	3268	6853	17650	24503	396503	71.0023
Serajganj	January 2008	562431	247419	29749	81278	15653	3581	6940	16933	23873	401553	71.3960
Serajganj	February 2008	567629	248918	29416	85412	15849	3933	7104	17855	24959	408487	71.9637
Serajganj	March 2008	570236	248688	28795	88953	15893	4258	7313	17911	25224	411811	72.2176
Serajganj	April 2008	571698	247031	28251	91713	16144	4599	7393	18051	25444	413182	72.2728
Serajganj	May 2008	561823	245349	28105	93394	16609	4763	7323	18103	25426	413646	73.6257
Serajganj	June 2008	569516	244580	28429	95989	16416	5025	7514	18099	25613	416052	73.0536
Serajganj	July 2008	564810	244308	28744	97596	16605	5251	7653	18187	25840	418344	74.0681
Serajganj	August 2008	570547	243704	29256	99099	16706	5390	7730	18180	25910	420065	73.6250
Serajganj	September 2008	573764	244065	29773	99973	16545	5456	7761	18241	26002	421814	73.5170
Serajganj	October 2008	577776	246392	30361	101669	16680	5611	7836	18326	26162	426875	73.8824
Serajganj	November 2008	578378	246687	30881	103683	17234	5829	7920	18421	26341	430655	74.4591
Serajganj	December 2008	579411	246219	31014	105594	17479	5892	7986	18119	26105	432303	74.6108
Serajganj	January 2009	582850	245322	31291	107243	17605	6002	8047	18519	26566	434029	74.4667
Serajganj	February 2009	585645	245621	31932	106435	18500	6084	7991	18488	26479	435051	74.2858
Serajganj	March 2009	582876	246546	31646	110035	17774	6525	8126	18611	26737	439263	75.3613
Serajganj	April 2009	587412	247540	32684	111911	18545	6541	8413	18767	27180	444401	75.6541
Serajganj	May 2009	589210	247681	32952	113008	18743	6605	8520	18879	27399	446388	75.7604
Serajganj	June 2009	591682	247848	33709	108692	23330	6614	8628	18909	27537	447730	75.6707
Serajganj	July 2009	602318	252900	35709	115396	19168	6600	8846	19021	27867	457640	75.9798
Serajganj	August 2009	602828	253654	34616	116400	19581	6428	9028	19004	28032	458711	76.0932
Serajganj	September 2009	603986	253802	34954	116987	19258	6372	9153	19131	28284	459657	76.1039
Serajganj	October 2009	604968	254713	35217	116732	19213	6304	9293	19213	28506	460685	76.1503
Serajganj	November 2009	605017	259821	36504	108898	19812	6211	9461	19246	28707	459953	76.0232
Serajganj	December 2009	605333	263102	35313	107817	19591	6154	9740	19491	29231	461208	76.1908
Serajganj	January 2010	599521	258087	35106	105077	18157	5804	9615	18320	27935	450166	75.0876
Serajganj	February 2010	590729	247761	34027	101863	16196	5423	9514	16970	26484	431754	73.0883
Serajganj	March 2010	592117	246160	34976	102498	16245	5340	9685	17065	26750	431969	72.9533
Serajganj	April 2010	593502	247374	34824	104516	16118	5309	9922	17235	27157	435298	73.3440
Serajganj	May 2010	593907	247319	35346	104299	16136	5188	10072	17355	27427	435715	73.3642
Serajganj	June 2010	593092	247071	35406	105293	16161	5089	10189	17430	27619	436639	73.6208
Serajganj	July 2010	595529	246963	35760	105225	16144	5106	10319	17408	27727	436925	73.3675
