   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Jamalpur	January 2007	1111	4	27	14	4	4	4	4	8	61	5.4905
Jamalpur	May 2007	469709	208585	18435	46648	9120	5440	5490	29933	35423	323651	68.9046
Jamalpur	July 2007	473794	206894	18989	51572	8943	5683	5644	31146	36790	328871	69.4122
Jamalpur	August 2007	472850	205993	19330	53213	8782	5596	5728	31108	36836	329750	69.7367
Jamalpur	September 2007	475278	204826	19269	50540	11938	5661	5795	31053	36848	329082	69.2399
Jamalpur	October 2007	474267	203850	19067	54894	8649	5352	5799	30753	36552	328364	69.2361
Jamalpur	November 2007	473058	203300	18839	55919	8617	6073	6003	31092	37095	329843	69.7257
Jamalpur	December 2007	473635	202696	19002	56766	9249	6201	6055	30992	37047	330961	69.8768
Jamalpur	January 2008	472891	203092	15518	59091	9731	6579	6103	31155	37258	331269	70.0519
Jamalpur	February 2008	474403	203459	15211	60930	9584	7085	6178	31126	37304	333573	70.3143
Jamalpur	March 2008	474658	203352	15803	59679	9526	7536	6254	31274	37528	333424	70.2451
Jamalpur	April 2008	474649	202600	15342	62659	9630	7937	6359	31169	37528	335696	70.7251
Jamalpur	May 2008	475582	200009	15615	63630	9605	8125	6397	31410	37807	334791	70.3961
Jamalpur	June 2008	475439	197596	16032	65768	9360	8219	6406	31273	37679	334654	70.3884
Jamalpur	July 2008	475448	195243	15613	66772	9338	8772	6476	31216	37692	333430	70.1296
Jamalpur	August 2008	474245	194826	15413	67970	9093	9023	6424	29992	36416	332741	70.1623
Jamalpur	September 2008	472880	193431	15408	69147	8528	9077	6474	29894	36368	331959	70.1994
Jamalpur	October 2008	471563	194101	15309	70366	8600	9320	6545	29889	36434	334130	70.8559
Jamalpur	November 2008	477572	196167	16015	70327	9332	9862	6715	29958	36673	338376	70.8534
Jamalpur	December 2008	490830	201166	18015	77744	13408	10096	6823	30204	37027	357456	72.8268
Jamalpur	January 2009	475785	194159	16081	74374	9195	10015	6817	30103	36920	340744	71.6172
Jamalpur	February 2009	481734	195974	16267	76208	9269	10174	6894	30172	37066	344958	71.6076
Jamalpur	March 2009	482918	196199	16485	77278	9399	10355	6975	30293	37268	346984	71.8515
Jamalpur	April 2009	484116	196408	17100	79105	10021	10256	7086	30132	37218	350108	72.3190
Jamalpur	May 2009	478659	195142	16732	78820	9745	10040	7072	29434	36506	346985	72.4911
Jamalpur	June 2009	481158	196319	16765	79620	9964	9958	7240	29790	37030	349656	72.6697
Jamalpur	July 2009	482211	195980	16879	80937	9728	9996	7428	30087	37515	351035	72.7970
Jamalpur	August 2009	483212	196740	17143	81679	9747	9810	7686	30112	37798	352917	73.0356
Jamalpur	September 2009	480954	195638	16999	81514	9397	9478	8012	29899	37911	350937	72.9669
Jamalpur	October 2009	481671	198238	17671	78822	9490	9312	8372	28966	37338	350871	72.8445
Jamalpur	November 2009	482007	200322	18000	77133	9728	9060	8780	29977	38757	353000	73.2355
Jamalpur	December 2009	482420	202010	18070	75728	9715	9094	8931	30826	39757	354374	73.4576
Jamalpur	January 2010	456134	191721	17561	70370	8966	8027	8397	26459	34856	331501	72.6762
Jamalpur	February 2010	469945	196659	18191	74286	8241	8013	8426	25492	33918	339308	72.2016
Jamalpur	March 2010	473072	197591	18453	76774	8243	7890	8573	25416	33989	342940	72.4921
Jamalpur	April 2010	473997	196647	18679	78137	8221	7716	8762	25408	34170	343570	72.4836
Jamalpur	May 2010	475022	196907	19031	79246	8101	7706	8905	25380	34285	345276	72.6863
Jamalpur	June 2010	480014	197122	19753	78349	7926	7427	8820	25239	34059	344636	71.7971
Jamalpur	July 2010	477844	198983	20585	78390	7914	7202	9028	25308	34336	347410	72.7036
Jamalpur	August 2010	477293	200922	21627	78631	7895	6949	9430	25462	34892	350916	73.5221
Jamalpur	September 2010	480296	200891	21482	79846	8028	6791	9712	25610	35322	352360	73.3631
