   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Nawabganj	May 2007	315586	129156	26909	37129	5711	1573	10317	16029	26346	226824	71.8739
Nawabganj	June 2007	316605	130642	27793	34670	5629	1533	10444	16132	26576	226843	71.6486
Nawabganj	July 2007	317091	130776	27761	35640	5598	1487	10560	16212	26772	228034	71.9144
Nawabganj	August 2007	316893	130864	27655	36241	5570	1477	10760	16302	27062	228869	72.2228
Nawabganj	September 2007	317186	131063	27699	36524	5541	1449	10921	16381	27302	229578	72.3796
Nawabganj	October 2007	317352	131145	27637	37078	5496	1428	11122	16480	27602	230386	72.5964
Nawabganj	November 2007	316602	131056	27527	38026	5607	1496	11295	16636	27931	231643	73.1654
Nawabganj	December 2007	317873	131735	27286	38180	6615	1792	11587	16470	28057	233665	73.5089
Nawabganj	January 2008	318401	131133	26946	39852	5791	1748	11577	16875	28452	233922	73.4677
Nawabganj	February 2008	318412	130944	26791	40624	5835	1811	11727	16992	28719	234724	73.7171
Nawabganj	March 2008	319475	130756	26652	41155	5873	1927	11837	17149	28986	235349	73.6674
Nawabganj	April 2008	319965	130355	26317	41918	5916	1975	12056	17296	29352	235833	73.7059
Nawabganj	May 2008	320354	125124	26094	42541	5930	2042	12139	17360	29499	231230	72.1795
Nawabganj	June 2008	320909	130221	26021	43208	5949	2183	12188	17436	29624	237206	73.9169
Nawabganj	July 2008	321405	129939	25982	43782	5950	2193	12250	17533	29783	237629	73.9344
Nawabganj	August 2008	321573	130434	26020	44328	5936	2218	12351	17630	29981	238917	74.2963
Nawabganj	September 2008	321953	130602	25997	44637	5943	2228	12397	17701	30098	239505	74.3913
Nawabganj	October 2008	322260	130707	26091	44881	5948	2252	12555	17797	30352	240231	74.5457
Nawabganj	November 2008	322690	131410	26452	45505	6040	2289	12661	17984	30645	242341	75.1003
Nawabganj	December 2008	323076	131540	26493	46073	6088	2318	12695	17992	30687	243199	75.2761
Nawabganj	January 2009	323195	131060	26525	46442	6077	2302	12722	18009	30731	243137	75.2292
Nawabganj	February 2009	324500	130218	26357	46389	5973	2189	12635	18081	30716	241842	74.5276
Nawabganj	March 2009	325146	130724	26637	47144	6072	2283	12934	18357	31291	244151	75.0897
Nawabganj	April 2009	326088	131268	26816	47840	6162	2308	13244	18562	31806	246200	75.5011
Nawabganj	May 2009	325690	130822	26793	48032	6251	2279	13364	18621	31985	246162	75.5817
Nawabganj	June 2009	326022	130959	26844	48381	6263	2279	13458	18741	32199	246925	75.7388
Nawabganj	July 2009	326375	131599	27049	48587	6297	2216	13555	18819	32374	248122	76.0236
Nawabganj	August 2009	328284	132679	27552	49253	6354	2264	13772	19332	33104	251206	76.5209
Nawabganj	September 2009	327995	134060	28220	49608	6361	2234	13904	19134	33038	253521	77.2942
Nawabganj	October 2009	328202	136779	29312	50241	6432	2202	14306	19300	33606	258572	78.7844
Nawabganj	November 2009	328942	138818	30456	50539	6471	2148	14768	19457	34225	262657	79.8490
Nawabganj	December 2009	329733	139404	30752	50578	6511	2121	14839	19625	34464	263830	80.0132
Nawabganj	January 2010	328754	139247	31268	49935	6313	2015	14774	19440	34214	262992	79.9966
Nawabganj	February 2010	329155	138994	31742	49480	6171	1926	14667	19182	33849	262162	79.6470
Nawabganj	March 2010	330327	138838	32075	49845	6184	1880	14705	19231	33936	262758	79.5448
Nawabganj	April 2010	331044	139905	32258	50256	6195	1834	14023	19457	33480	263928	79.7260
Nawabganj	May 2010	331565	139337	32334	50847	6064	1806	14826	19565	34391	264779	79.8573
Nawabganj	June 2010	332125	139421	32511	51165	6143	1779	14880	20140	35020	266039	80.1021
Nawabganj	July 2010	332521	139683	32659	51351	6115	1739	14931	19751	34682	266229	80.0638
Nawabganj	August 2010	332753	140103	32778	51422	6081	1649	15020	19874	34894	266927	80.2178
Nawabganj	September 2010	333149	140472	32780	51378	6065	1671	15086	20024	35110	267476	80.2872
Nawabganj	October 2010	333663	140749	32884	51536	6105	1649	15300	20209	35509	268432	80.4500
Nawabganj	November 2010	333875	140976	33093	51926	6166	1668	15443	20440	35883	269712	80.7823
Nawabganj	December 2010	334338	141010	33147	52308	6248	1756	15546	20642	36188	270657	80.9531
Nawabganj	January 2011	334060	141301	33175	52543	6259	1964	15582	20773	36355	271597	81.3019
