   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Barguna	January 2007	66093	20638	1269	10978	1143	1525	2008	4702	6710	42263	63.9447
Barguna	June 2007	173473	65636	3267	15179	4946	4567	7553	10835	18388	111983	64.5536
Barguna	July 2007	179483	66957	3663	16285	5785	4606	7909	10993	18902	116198	64.7404
Barguna	August 2007	179510	66159	3683	18204	4842	4595	7859	11017	18876	116359	64.8203
Barguna	September 2007	179654	65710	3748	18130	6054	4827	8532	10136	18668	117137	65.2014
Barguna	October 2007	179596	65383	3772	20193	4766	4555	7950	11034	18984	117653	65.5098
Barguna	November 2007	179651	65310	3790	20770	4763	4526	8010	11024	19034	118193	65.7903
Barguna	December 2007	179692	64986	3796	21492	4743	4501	8058	11067	19125	118643	66.0258
Barguna	January 2008	179932	64527	3754	22216	4700	4427	8065	10980	19045	118669	65.9521
Barguna	February 2008	180151	64189	3744	23165	4670	4398	8067	11047	19114	119280	66.2111
Barguna	March 2008	180638	63903	3667	23946	4762	4408	8041	11022	19063	119749	66.2923
Barguna	April 2008	181808	64062	3597	25150	4863	4614	8151	11118	19269	121555	66.8590
Barguna	May 2008	181066	63425	3474	25921	4926	4477	8200	11081	19281	121504	67.1048
Barguna	June 2008	181382	63417	3505	26913	4919	4508	8222	11075	19297	122559	67.5695
Barguna	July 2008	183767	63428	3540	27509	5093	4628	8332	11084	19416	123614	67.2667
Barguna	August 2008	181767	63259	3580	28312	4822	4541	8330	11155	19485	123999	68.2187
Barguna	September 2008	181869	62225	3491	28889	4800	4419	8347	11016	19363	123187	67.7339
Barguna	October 2008	181728	62102	3485	29650	4847	4405	8500	11056	19556	124045	68.2586
Barguna	November 2008	181813	62132	3705	30486	5118	4440	8537	11063	19600	125481	69.0165
Barguna	December 2008	183527	62450	3674	31283	5197	4490	8664	11143	19807	126901	69.1457
Barguna	January 2009	183583	64646	3703	32071	5156	4443	8699	11197	19896	129915	70.7664
Barguna	February 2009	183493	62355	3715	32261	5135	4352	8695	11184	19879	127697	69.5923
Barguna	March 2009	183652	62060	3710	33035	5191	4337	8779	11201	19980	128313	69.8675
Barguna	April 2009	183995	62670	3914	33680	5451	4272	8961	11206	20167	130154	70.7378
Barguna	May 2009	183481	62491	3935	34156	5514	4230	9085	11190	20275	130601	71.1796
Barguna	June 2009	184713	62698	3817	42527	5526	4177	9187	11207	20394	139139	75.3271
Barguna	July 2009	184804	62221	3860	34880	5585	4081	9325	11207	20532	131159	70.9719
Barguna	August 2009	185185	61977	3907	35226	5589	3961	9271	11229	20500	131160	70.8265
Barguna	September 2009	185221	61806	3984	35502	5547	3903	9578	11212	20790	131532	71.0135
Barguna	October 2009	185490	61671	4031	35616	5570	3831	9726	11195	20921	131640	70.9688
Barguna	November 2009	185620	61528	4017	35908	5568	3944	9881	11213	21094	132059	71.1448
Barguna	December 2009	185836	61102	4020	36036	5564	3807	9981	11172	21153	131682	70.8593
Barguna	January 2010	183679	61079	3989	35973	5161	3611	9664	10451	20115	129928	70.7364
Barguna	February 2010	186141	61871	4032	36865	4901	3597	9458	9664	19122	130388	70.0480
Barguna	March 2010	186971	62065	4228	37288	4775	3696	9448	9544	18992	131044	70.0879
Barguna	April 2010	186935	62399	4408	37688	4867	3922	9467	9448	18915	132199	70.7192
Barguna	May 2010	187046	63304	4522	38259	4801	4133	9477	9470	18947	133966	71.6220
Barguna	June 2010	187560	64014	4641	38677	4805	4291	9555	9501	19056	135484	72.2350
Barguna	July 2010	188449	65237	4743	39201	4784	4360	9699	9527	19226	137551	72.9911
Barguna	August 2010	188930	64993	4881	39261	4953	4446	9793	9538	19331	137865	72.9715
Barguna	September 2010	188907	64693	4856	39718	4981	4569	9984	9605	19589	138406	73.2667
Barguna	October 2010	188787	65846	4911	39672	5008	4815	10069	9581	19650	139902	74.1057
Barguna	November 2010	189747	65877	5109	40255	5186	5268	10339	9623	19962	141657	74.6557
Barguna	December 2010	189946	65761	5156	40051	5238	5776	10474	9564	20038	142020	74.7686
Barguna	January 2011	190411	65381	5161	40331	5234	6086	10611	9625	20236	142429	74.8008
Barguna	February 2011	190735	65054	5184	40318	5229	6360	10661	9624	20285	142430	74.6743
Barguna	March 2011	190937	64105	5183	40560	5259	6685	10691	9652	20343	142135	74.4408
Barguna	April 2011	191162	65215	5238	40601	5345	7035	10347	9677	20024	143458	75.0452
Barguna	May 2011	189537	65123	5224	40611	5353	7336	11077	9708	20785	144432	76.2025
Barguna	June 2011	191430	65040	5188	40609	5298	7460	11257	9720	20977	144572	75.5221
Barguna	July 2011	191893	64799	5220	40523	5258	7620	11545	9733	21278	144698	75.4056
Barguna	August 2011	192585	64804	5266	40698	5235	7664	11819	9739	21558	145225	75.4083
Barguna	September 2011	191975	64816	5249	40559	5194	7703	11996	9737	21733	145254	75.6630
Barguna	October 2011	192239	64878	5348	40640	5253	7906	12279	9759	22038	146063	75.9799
Barguna	November 2011	192382	64936	5382	40715	5284	8081	12393	9772	22165	146563	76.1833
Barguna	December 2011	192733	64947	5373	40855	5267	8202	12537	9780	22317	146961	76.2511
Barguna	January 2012	192868	64916	5153	41076	5233	8254	12679	9769	22448	147080	76.2594
Barguna	February 2012	193128	65167	5119	41052	5131	8340	12743	9751	22494	147303	76.2722
Barguna	March 2012	193674	65082	5074	41065	5018	8508	12854	9714	22568	147315	76.0634
Barguna	April 2012	193887	65391	5218	41112	5035	8550	12934	9718	22652	147958	76.3115
Barguna	May 2012	194172	65303	5190	41189	4999	8634	13004	9720	22724	148039	76.2412
Barguna	June 2012	194327	65305	5208	41317	5002	8708	12974	9733	22707	148247	76.2874
Barguna	July 2012	193394	65452	5233	41583	4993	8848	13170	9737	22907	149016	77.0531
Barguna	August 2012	194069	65087	5270	41696	4989	8881	13266	9659	22925	148848	76.6985
Barguna	September 2012	194219	64189	5226	41707	5081	8983	13352	9643	22995	148181	76.2958
Barguna	October 2012	193982	64996	5172	41732	5084	9078	13557	9646	23203	149265	76.9479
Barguna	November 2012	194203	64787	5176	41454	5085	9142	13627	9634	23261	148905	76.6749
Barguna	December 2012	194210	64891	5333	41560	5110	9196	13686	9673	23359	149449	76.9523
Barguna	January 2013	193910	65118	5207	41315	5025	9093	13490	9363	22853	148611	76.6392
Barguna	February 2013	193362	64687	5039	41010	4695	8632	12937	8785	21722	145785	75.3949
Barguna	March 2013	193938	64898	5049	40906	4688	8602	12964	8716	21680	145823	75.1905
Barguna	April 2013	193516	64356	5034	40837	4715	8650	12982	8849	21831	145423	75.1478
Barguna	May 2013	193565	64401	4970	40946	4789	8765	13057	8861	21918	145789	75.3179
Barguna	June 2013	193813	64371	4909	41023	4898	8863	13124	8866	21990	146054	75.3582
Barguna	July 2013	194075	64454	4830	41180	4813	8933	13199	8894	22093	146303	75.3848
Barguna	August 2013	194001	64433	4803	41267	4817	8977	13228	8905	22133	146430	75.4790
Barguna	September 2013	193977	64613	4810	41225	4836	9049	13285	8907	22192	146725	75.6404
Barguna	October 2013	194212	64799	4951	41514	4893	9204	13393	8897	22290	147651	76.0257
Barguna	November 2013	194303	64894	5077	41581	4919	9314	13508	8922	22430	148215	76.2803
Barguna	December 2013	194397	64825	5056	41665	4913	9448	13621	8941	22562	148469	76.3741
Barguna	January 2014	194584	64930	5082	41797	4930	9597	13669	8958	22627	148963	76.5546
Barguna	February 2014	195687	65114	5123	42063	4927	9707	13791	9070	22861	149795	76.5483
Barguna	March 2014	195923	65051	5131	42130	4951	9747	13851	9084	22935	149945	76.5326
Barguna	April 2014	195710	65084	5111	42228	4968	9813	13884	9105	22989	150193	76.7426
Barguna	May 2014	195846	65125	5139	42339	4989	9864	13911	9108	23019	150475	76.8333
Barguna	June 2014	195020	64871	5177	42372	5046	9925	13975	9064	23039	150430	77.1357
Barguna	July 2014	195094	64569	5093	42331	5036	9931	14023	9124	23147	150107	76.9409
Barguna	August 2014	195215	64445	5088	42405	5025	9980	14078	9139	23217	150160	76.9203
Barguna	September 2014	195322	64428	5033	42394	5047	10065	14155	9161	23316	150283	76.9412
Barguna	October 2014	195271	64337	5032	42412	5047	10109	14238	9186	23424	150361	77.0012
Barguna	November 2014	195526	64368	5163	42509	5176	10225	14406	9234	23640	151081	77.2690
