   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Natore	January 2007	385003	168014	22758	42663	8001	4012	3829	48268	52097	297545	77.2838
Natore	July 2007	371701	167681	20480	31813	6125	3535	3075	42411	45486	275120	74.0165
Natore	August 2007	373010	167404	20918	32443	6149	3471	3112	42925	46037	276422	74.1058
Natore	September 2007	373415	166445	20763	33643	6189	3406	3145	43249	46394	276840	74.1374
Natore	October 2007	373463	165767	20565	34923	6207	3504	3175	43706	46881	277847	74.3975
Natore	November 2007	374243	165120	20120	36856	6403	3578	3220	44149	47369	279446	74.6697
Natore	December 2007	374761	164158	19696	38254	6618	3918	3242	44449	47691	280335	74.8037
Natore	January 2008	375189	164293	19122	39275	6720	4453	3269	44583	47852	281715	75.0862
Natore	February 2008	375936	164083	18804	39892	6776	4610	3298	44779	48077	282242	75.0771
Natore	March 2008	376718	164137	18610	40461	7119	4890	3327	45133	48460	283677	75.3022
Natore	April 2008	378063	164644	18283	41194	6925	5063	3357	45474	48831	284940	75.3684
Natore	May 2008	378196	164634	17891	41715	7039	5203	3365	45675	49040	285522	75.4958
Natore	June 2008	378352	165286	17900	41740	7082	5284	3377	45848	49225	286517	75.7276
Natore	July 2008	378107	165398	18037	40496	7146	5347	3394	46056	49450	285874	75.6066
Natore	August 2008	379208	164905	18090	41297	7096	5408	3408	46371	49779	286575	75.5720
Natore	September 2008	379529	164497	18091	41676	7072	5413	3420	46575	49995	286744	75.5526
Natore	October 2008	380221	164527	18203	41940	7149	5414	3429	46921	50350	287583	75.6357
Natore	November 2008	380788	165002	18655	42525	7519	5455	3444	47263	50707	289863	76.1219
Natore	December 2008	382043	165424	18828	43487	7587	5492	3461	47426	50887	291705	76.3540
Natore	January 2009	382441	165271	18836	43948	7652	5493	3465	47754	51219	292419	76.4612
Natore	February 2009	383423	165275	19106	44564	7827	5487	3483	47950	51433	293692	76.5974
Natore	March 2009	383473	165040	19380	45185	7884	5441	3496	48168	51664	294594	76.8226
Natore	April 2009	383989	165228	19821	46071	8085	5355	3535	48577	52112	296672	77.2605
Natore	May 2009	383892	165784	19951	46969	8231	5295	3564	48872	52436	298666	77.7995
Natore	June 2009	385116	165694	20138	47305	8326	5251	3604	49070	52674	299388	77.7397
Natore	July 2009	385581	165784	20238	47424	8394	5127	3647	49498	53145	300112	77.8337
Natore	August 2009	385919	165853	20608	47145	8427	5021	3763	49905	53668	300722	77.9236
Natore	September 2009	391224	166467	21160	46065	8433	4923	3803	50201	54004	301052	76.9513
Natore	October 2009	386674	168262	21859	43648	8469	4802	3884	50654	54538	301578	77.9928
Natore	November 2009	386803	170451	22409	40525	8484	4636	3948	50920	54868	301373	77.9138
Natore	December 2009	386666	171315	22556	39647	8487	4528	4025	51099	55124	301657	78.0149
Natore	January 2010	386348	170525	22813	40877	8224	4249	3902	49632	53534	300222	77.7077
Natore	February 2010	385003	168014	22758	42663	8001	4012	3829	48268	52097	297545	77.2838
Natore	March 2010	385186	167313	22976	44289	8014	3915	3814	48535	52349	298856	77.5875
Natore	April 2010	385711	167227	23113	45237	8039	3819	3915	48769	52684	300119	77.8093
Natore	May 2010	385790	165991	23072	46096	7956	3704	3944	47896	51840	298659	77.4149
Natore	June 2010	387587	166370	23350	46511	7893	3607	3946	48660	52606	300337	77.4889
Natore	July 2010	387815	167380	22445	46953	7443	3378	3932	48704	52636	300235	77.4171
Natore	August 2010	387722	167573	22634	47345	7465	3300	3936	48890	52826	301143	77.6698
Natore	September 2010	388272	167527	22850	48017	7450	3209	4018	49095	53113	302166	77.8233
Natore	October 2010	390186	168440	23251	49167	7472	3162	4024	49664	53688	305180	78.2140
Natore	November 2010	390747	168168	23645	49382	7569	3358	4069	50003	54072	306194	78.3612
Natore	December 2010	391182	168454	23902	49535	7667	3584	4080	50254	54334	307476	78.6018
Natore	January 2011	391803	168655	24065	50055	7714	3799	4110	50410	54520	308808	78.8172
Natore	February 2011	392742	168671	24527	50177	7868	4016	4120	50327	54447	309706	78.8574
Natore	March 2011	393664	168944	24861	50703	7896	4288	4147	50592	54739	311431	79.1109
Natore	April 2011	394018	168851	25154	50645	8065	4729	4198	50875	55073	312517	79.3154
Natore	May 2011	394627	168196	25390	50858	8203	5373	4268	51183	55451	313471	79.4348
Natore	June 2011	394982	167862	25492	50819	8241	5837	4316	51443	55759	314010	79.4998
Natore	July 2011	395538	167905	25628	50860	8288	6095	4377	51691	56068	314844	79.5989
Natore	August 2011	397881	168322	25413	50458	8300	6289	4450	51907	56357	315139	79.2043
Natore	September 2011	396998	168082	25572	50726	8308	6427	4625	52327	56952	316067	79.6143
Natore	October 2011	397105	167776	25688	50820	8351	6547	4744	52686	57430	316612	79.7300
Natore	November 2011	398196	168016	25798	51114	8388	6720	4853	52997	57850	317886	79.8315
