   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Jessore	July 2007	560246	213152	33331	96284	14279	8753	18674	35930	54604	420403	75.0390
Jessore	August 2007	551557	212389	33393	97846	14195	8650	19289	35878	55167	421640	76.4454
Jessore	September 2007	559245	212113	33529	98011	15425	7922	19200	36569	55769	422769	75.5964
Jessore	October 2007	562799	211209	33613	100206	14319	8316	19598	36903	56501	424164	75.3669
Jessore	November 2007	563609	211982	34055	101698	14906	8975	19701	37241	56942	428558	76.0382
Jessore	December 2007	561507	211313	33758	102243	15178	9442	19790	37372	57162	429096	76.4186
Jessore	January 2008	563585	210318	33353	103184	15266	9700	20215	37900	58115	429936	76.2859
Jessore	February 2008	564377	210181	32962	103791	15367	10042	20418	37036	57454	429797	76.1542
Jessore	March 2008	562219	208828	32426	103184	17008	9901	20884	38243	59127	430474	76.5670
Jessore	April 2008	564986	209039	31628	107287	15784	10415	21028	38662	59690	433843	76.7883
Jessore	May 2008	565433	208502	32086	107844	16226	10560	21172	39001	60173	435391	77.0013
Jessore	June 2008	565755	207943	32286	108888	16234	10680	21396	39393	60789	436820	77.2101
Jessore	July 2008	565615	207591	32484	110379	16350	10801	21671	39660	61331	438936	77.6033
Jessore	August 2008	566633	206700	32573	111352	16555	10897	21884	39941	61825	439902	77.6344
Jessore	September 2008	566945	205861	32592	111890	16603	10948	22075	40235	62310	440204	77.6449
Jessore	October 2008	567311	205669	32775	112047	16669	11085	22337	40447	62784	441029	77.7403
Jessore	November 2008	568901	205456	33677	114361	18019	11299	22805	40947	63752	446564	78.4959
Jessore	December 2008	569834	204930	33676	115239	17970	11357	22977	41223	64200	447372	78.5092
Jessore	January 2009	570343	204593	33250	115272	17839	11268	23021	41322	64343	446565	78.2976
Jessore	February 2009	571357	204027	33221	116070	17835	11316	23143	41567	64710	447179	78.2661
Jessore	March 2009	572164	203479	33320	116965	17844	11258	23332	41918	65250	448116	78.3195
Jessore	April 2009	573405	202506	33889	118831	18563	11195	23646	42266	65912	450896	78.6348
Jessore	May 2009	575192	202557	33709	118891	18712	11008	23865	42314	66179	451056	78.4183
Jessore	June 2009	574668	202208	33749	119141	18697	10791	23924	42465	66389	450975	78.4757
Jessore	July 2009	574657	201797	34684	119741	18673	10662	24214	42702	66916	452473	78.7379
Jessore	August 2009	574248	201184	33710	120006	18789	10484	24276	43026	67302	451475	78.6202
Jessore	September 2009	574453	200954	34088	120545	18634	10352	24430	43128	67558	452131	78.7064
Jessore	October 2009	575133	201460	34325	120953	18611	10291	24618	43489	68107	453747	78.8943
Jessore	November 2009	575624	201841	34557	121196	18841	10218	24762	43739	68501	455154	79.0714
Jessore	December 2009	576065	202015	34685	121709	18713	9891	24849	43844	68693	455706	79.1067
Jessore	January 2010	573960	201026	34940	121324	18045	9584	24471	43009	67480	452399	78.8206
Jessore	February 2010	572845	199995	34945	121066	17388	9213	23993	42678	66671	449278	78.4292
Jessore	March 2010	574097	199814	35963	121937	16804	8713	23886	43240	67126	450357	78.4462
Jessore	April 2010	573516	199392	35738	122517	16721	8645	23658	43092	66750	449763	78.4220
Jessore	May 2010	574542	199220	35984	123605	16607	8435	23898	43407	67305	451156	78.5245
Jessore	June 2010	574957	199177	36247	124447	16593	8402	24017	43711	67728	452594	78.7179
Jessore	July 2010	575192	200547	36333	124503	16443	8312	24113	44016	68129	454267	78.9766
Jessore	August 2010	575701	200071	36582	125090	16417	8231	24203	44297	68500	454891	79.0151
Jessore	September 2010	576251	199829	36719	125547	16430	8155	24364	44553	68917	455597	79.0622
Jessore	October 2010	576749	200160	37062	125986	16556	8313	24457	44864	69321	457398	79.3062
Jessore	November 2010	577439	200241	37676	126807	16888	9409	24643	45366	70009	461030	79.8405
Jessore	December 2010	578293	199893	37722	126491	17227	11166	24796	45493	70289	462788	80.0266
Jessore	January 2011	578776	199431	37722	126408	17026	12690	24907	45811	70718	463995	80.1683
Jessore	February 2011	579554	199176	37750	126078	17267	14018	25014	46068	71082	465371	80.2981
Jessore	March 2011	580000	198564	37750	126351	17310	14912	25136	46376	71512	466399	80.4136
Jessore	April 2011	580270	198919	38163	126870	17651	15863	25373	46728	72101	469567	80.9222
Jessore	May 2011	580522	198960	38350	126745	17707	16223	25536	47002	72538	470523	81.0517
Jessore	June 2011	581021	198734	38086	127100	17721	16377	25702	47276	72978	470996	81.0635
Jessore	July 2011	581602	198482	38141	127182	17769	16726	25796	47491	73287	471587	81.0841
Jessore	August 2011	582054	198602	38169	127154	17740	16861	25914	47698	73612	472138	81.1158
Jessore	September 2011	582746	198672	38235	127432	17777	16986	26078	48071	74149	473251	81.2105
Jessore	October 2011	583201	198758	38363	127483	17888	17402	26249	48378	74627	474521	81.3649
Jessore	November 2011	583537	198859	38268	127961	17912	17590	26310	48689	74999	475589	81.5011
Jessore	December 2011	584606	198920	38449	128416	17996	17824	26419	48957	75376	476981	81.5902
Jessore	January 2012	585201	198723	38397	128574	18034	18048	26506	49226	75732	477508	81.5973
Jessore	February 2012	585909	198822	38636	128826	18107	18182	26606	49556	76162	478735	81.7081
Jessore	March 2012	587323	199010	39032	129216	18312	18503	26592	49703	76295	480368	81.7894
Jessore	April 2012	588315	198970	39090	129411	18255	18704	26676	49958	76634	481064	81.7698
Jessore	May 2012	589253	199003	39355	129651	18296	18816	26745	50173	76918	482039	81.8051
Jessore	June 2012	589192	198914	39247	129738	18282	18797	26822	50376	77198	482176	81.8368
Jessore	July 2012	589873	199000	39371	129846	18332	18936	26849	50693	77542	483027	81.8866
Jessore	August 2012	590467	199134	39463	129935	18359	18911	26905	51007	77912	483714	81.9206
Jessore	September 2012	591179	199460	39854	130434	18731	19205	27026	51222	78248	485932	82.1971
Jessore	October 2012	592926	199663	40071	130692	18816	19385	27269	51449	78718	487345	82.1932
Jessore	November 2012	593362	199345	40251	130604	18752	19579	27325	51661	78986	487517	82.1618
