   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Gopalganj	January 2007	1111	1666	77	777	344	999	510	110	620	4483	403.5104
Gopalganj	March 2007	58711	21524	6342	3896	2036	928	4294	570	4864	39590	67.4320
Gopalganj	May 2007	216166	85312	18439	17368	7139	2872	1098	15775	16873	148003	68.4673
Gopalganj	July 2007	216867	85349	18197	17945	7003	2722	1136	15910	17046	148262	68.3654
Gopalganj	August 2007	217499	85681	18476	18201	7036	2761	1178	16133	17311	149466	68.7203
Gopalganj	September 2007	217211	86124	18527	18352	7271	2721	1191	16365	17556	150551	69.3109
Gopalganj	October 2007	217571	86925	18792	18674	7277	2738	1211	16401	17612	152018	69.8705
Gopalganj	November 2007	217283	87176	18929	19264	7228	2796	1235	16617	17852	153245	70.5278
Gopalganj	December 2007	217636	87753	18673	19549	7294	2918	1368	16598	17966	154153	70.8307
Gopalganj	January 2008	217701	88134	18538	19998	7224	2980	1280	16606	17886	154760	71.0883
Gopalganj	February 2008	217794	88767	18075	20369	7241	3064	1356	17047	18403	155919	71.5901
Gopalganj	March 2008	213795	89461	18056	20752	7387	3178	1376	16991	18367	157201	73.5288
Gopalganj	April 2008	218504	90439	17560	21135	7267	3275	1403	17082	18485	158161	72.3836
Gopalganj	May 2008	219059	90080	17904	21508	7327	3297	1392	17057	18449	158565	72.3846
Gopalganj	June 2008	219018	89650	18108	21559	7523	3358	1437	16935	18372	158570	72.4004
Gopalganj	July 2008	212533	87436	17433	21405	7336	3360	1353	17146	18499	155469	73.1505
Gopalganj	August 2008	213802	87635	17553	21294	7300	3396	1266	16660	17926	155104	72.5456
Gopalganj	September 2008	214517	87899	17922	21214	7229	3440	1393	17479	18872	156576	72.9900
Gopalganj	October 2008	214771	87918	18036	21417	7220	3524	1397	17525	18922	157037	73.1183
Gopalganj	November 2008	215457	88600	18779	22248	7513	3682	1428	17648	19076	159898	74.2134
Gopalganj	December 2008	214824	90251	18742	22380	8600	3981	1440	17606	19046	163000	75.8761
