   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Madaripur	January 2007	203708	85690	9273	23738	5580	2517	1077	8739	9816	136614	67.0636
Madaripur	July 2007	200046	81285	9820	19272	5679	2619	901	8395	9296	127971	63.9708
Madaripur	August 2007	201498	80681	9270	19358	5407	2521	877	8314	9191	126428	62.7440
Madaripur	September 2007	201030	71107	9873	20198	5360	2539	952	8534	9486	118563	58.9778
Madaripur	October 2007	204202	83837	9582	20407	5349	2554	989	8497	9486	131215	64.2575
Madaripur	November 2007	201868	85614	10108	22041	5530	2545	1042	8706	9748	135586	67.1657
Madaripur	December 2007	203589	86658	10779	22485	5623	2524	1023	8537	9560	137629	67.6014
Madaripur	January 2008	203708	85690	9273	23738	5580	2517	1077	8739	9816	136614	67.0636
Madaripur	February 2008	203462	86341	9541	23606	5558	1631	1110	8616	9726	136403	67.0410
Madaripur	March 2008	204121	86674	9852	24480	5567	2491	1149	8826	9975	139039	68.1160
Madaripur	April 2008	204574	87275	9569	24964	5697	2549	1288	8850	10138	140192	68.5287
Madaripur	May 2008	205640	86841	10228	25643	5848	2686	1328	8893	10221	141467	68.7935
Madaripur	June 2008	205199	86489	10129	26616	5829	2707	1258	9131	10389	142159	69.2786
Madaripur	July 2008	205354	86490	10403	27113	5886	2574	1272	9041	10313	142779	69.5282
Madaripur	August 2008	205707	86273	10321	28311	5829	2586	1245	9149	10394	143714	69.8634
Madaripur	September 2008	206657	85335	10354	29292	5941	2573	1269	9230	10499	143994	69.6778
Madaripur	October 2008	205732	85686	10452	29092	6057	2604	1300	9316	10616	144507	70.2404
Madaripur	November 2008	206077	85554	10902	30716	6361	2601	1350	9433	10783	146917	71.2923
Madaripur	December 2008	206314	84022	11389	30938	8340	2599	1395	9524	10919	148207	71.8356
Madaripur	January 2009	206395	84947	10930	31903	6206	2640	1404	9522	10926	147552	71.4901
Madaripur	February 2009	207621	85389	10912	31413	6467	2686	1418	9557	10975	147842	71.2076
Madaripur	March 2009	207467	83482	11298	31941	6433	2872	1418	9530	10948	146974	70.8421
Madaripur	April 2009	207747	85099	11744	32428	6732	2674	1479	9580	11059	149736	72.0761
Madaripur	May 2009	206692	82243	12158	32624	6815	2656	1498	9617	11115	147611	71.4159
Madaripur	June 2009	207657	84924	11645	32773	6755	2636	1524	9673	11197	149930	72.2008
Madaripur	July 2009	207416	85335	11300	33225	6952	2606	1556	9801	11357	150775	72.6921
Madaripur	August 2009	208226	85345	11352	33813	6853	2625	1601	9935	11536	151524	72.7690
Madaripur	September 2009	208405	85185	11947	33699	6809	2526	1600	9908	11508	151674	72.7785
Madaripur	October 2009	208610	86287	12330	33335	6925	2526	1664	9966	11630	153033	73.3584
Madaripur	November 2009	209288	86408	12822	32823	6945	2489	1711	10055	11766	153253	73.2259
Madaripur	December 2009	208896	86669	12839	31569	7867	2454	1730	9656	11386	152784	73.1388
Madaripur	January 2010	208975	86497	12953	31868	6790	2367	1750	9918	11668	152143	72.8044
Madaripur	February 2010	208280	84687	12597	32470	6451	2309	1746	9594	11340	149854	71.9483
Madaripur	March 2010	208580	84766	12926	31964	6730	2253	1748	9567	11315	149954	71.8928
Madaripur	April 2010	208807	84929	13418	32593	6683	2198	1768	9707	11475	151296	72.4573
Madaripur	May 2010	208885	85197	13374	33163	6337	2159	1782	9357	11139	151369	72.4652
Madaripur	June 2010	208928	85835	13524	33026	6549	2114	1705	9765	11470	152518	73.0003
Madaripur	July 2010	209192	85404	14421	33472	6307	2087	1837	9855	11692	153383	73.3216
Madaripur	August 2010	209172	86267	13984	33834	6254	2084	1868	10017	11885	154308	73.7709
Madaripur	September 2010	209380	86799	14235	33643	6316	2055	1895	10107	12002	155050	74.0520
Madaripur	October 2010	209349	87172	14355	33809	6386	2146	1942	10252	12194	156062	74.5463
Madaripur	November 2010	208566	87380	14335	34736	6474	2099	1971	10290	12261	157285	75.4126
Madaripur	December 2010	208771	87654	14585	34890	6829	2169	1984	10393	12377	158504	75.9224
Madaripur	January 2011	209915	87655	14606	35121	6795	2196	2004	10418	12422	158795	75.6473
Madaripur	February 2011	210175	87939	14821	35397	6774	2250	2028	10524	12552	159733	76.0000
Madaripur	March 2011	210848	88935	14740	35462	6845	2264	2053	10553	12606	160852	76.2881
Madaripur	April 2011	210030	89690	15087	36069	6983	2454	2085	10315	12400	162683	77.4570
Madaripur	May 2011	210865	89811	15057	36221	7043	2562	2110	10879	12989	163683	77.6245
Madaripur	June 2011	206575	87961	14620	35515	7490	2447	2140	10609	12749	160782	77.8323
Madaripur	July 2011	211783	89829	15040	35544	7075	2645	2178	10971	13149	163282	77.0987
Madaripur	August 2011	212069	89824	14988	36449	7069	2644	2199	11035	13234	164208	77.4314
Madaripur	September 2011	212263	89829	15013	36329	7117	2683	2271	11171	13442	164413	77.4572
Madaripur	October 2011	212449	89981	15056	36463	7141	2834	2295	11295	13590	165065	77.6963
Madaripur	November 2011	212829	90243	14750	36596	7236	2936	2336	11386	13722	165483	77.7540
Madaripur	December 2011	212979	90353	14626	36660	7178	3119	2380	11469	13849	165785	77.8410
Madaripur	January 2012	213264	91033	15272	36470	7299	3290	2395	11572	13967	167331	78.4619
Madaripur	February 2012	213857	91230	15429	36953	7215	3506	2404	11629	14033	168366	78.7283
Madaripur	March 2012	214232	91689	15939	37831	7502	3741	2435	11765	14200	170902	79.7743
Madaripur	April 2012	214338	92318	15469	37235	7901	3858	2447	11852	14299	171080	79.8179
