   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Bhola	January 2007	2222	4	5	10	3	7	4	4	8	37	1.6652
Bhola	July 2007	317570	116039	8577	51228	7486	4885	3877	10861	14738	202953	63.9081
Bhola	August 2007	318611	115697	8083	54104	6476	4883	3900	10891	14791	204034	64.0386
Bhola	September 2007	316764	113577	8170	55810	6428	4861	4001	10917	14918	203764	64.3268
Bhola	October 2007	319189	113131	7611	57210	6362	4841	4040	10945	14985	204140	63.9558
Bhola	November 2007	322342	102447	8098	61009	6488	4949	4169	10919	15088	198079	61.4500
Bhola	December 2007	320875	112663	8006	62458	6350	4970	4252	12261	16513	210960	65.7452
Bhola	January 2008	323378	111099	7633	64831	6581	5087	4355	11117	15472	210703	65.1569
Bhola	February 2008	324059	110469	6919	66557	6676	5181	4490	11212	15702	211504	65.2671
Bhola	March 2008	323998	110089	6957	67838	6737	5248	4603	11334	15937	212806	65.6813
Bhola	April 2008	322929	109006	6718	69206	6779	5304	4693	11289	15982	212995	65.9572
Bhola	May 2008	323968	109640	6813	69998	6920	5385	4876	11456	16332	215088	66.3917
Bhola	June 2008	324582	109498	7112	71439	7042	5436	4865	11515	16380	216907	66.8266
Bhola	July 2008	323806	107632	6815	72704	7103	5496	4927	11524	16451	216201	66.7687
Bhola	August 2008	324826	106669	7438	73453	7129	5616	5014	11649	16663	216968	66.7951
Bhola	September 2008	325123	106193	7565	74196	7364	5649	5097	11673	16770	217737	66.9707
Bhola	October 2008	325140	105085	7382	75229	7198	5705	5173	11731	16904	217503	66.8952
Bhola	November 2008	326327	105906	7763	76121	7328	5718	5274	11826	17100	219936	67.3974
Bhola	December 2008	326763	105328	7749	77348	7343	5720	5304	11812	17116	220604	67.5119
Bhola	January 2009	329779	105739	7577	78756	7279	5775	5328	11754	17082	222208	67.3809
Bhola	February 2009	328602	104591	7926	79616	7169	5712	5381	11635	17016	222030	67.5681
Bhola	March 2009	330504	105019	7938	80758	7200	5741	5470	11669	17139	223795	67.7133
