   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:29
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Rajshahi	July 2007	505253	209437	40315	54798	5385	5360	6927	64087	71014	386309	76.4585
Rajshahi	August 2007	502177	206099	39819	57950	5300	5248	6905	64336	71241	385657	76.7970
Rajshahi	September 2007	504821	205664	40226	60127	5154	5136	7030	64974	72004	388311	76.9205
Rajshahi	October 2007	505672	205450	40301	61651	5195	4982	7091	65415	72506	390085	77.1419
Rajshahi	November 2007	508920	206202	40396	63774	5315	5420	7232	65808	73040	394147	77.4477
Rajshahi	December 2007	509886	204389	39889	64852	5429	6342	7310	66592	73902	394803	77.4297
Rajshahi	January 2008	510205	203088	39540	66312	5502	7308	7407	66653	74060	395810	77.5786
Rajshahi	February 2008	511328	200841	39343	67654	5486	8235	7418	66937	74355	395914	77.4286
Rajshahi	March 2008	508605	199755	38942	68999	5478	9023	7438	67202	74640	396837	78.0246
Rajshahi	April 2008	510943	199575	38582	70332	5515	9944	7265	67644	74909	398857	78.0629
Rajshahi	May 2008	511772	199661	38193	71185	5524	10418	7570	67956	75526	400507	78.2589
Rajshahi	June 2008	513113	198994	38133	72087	5531	10690	7602	68456	76058	401493	78.2465
Rajshahi	July 2008	513283	198779	38120	72847	5527	10990	7631	68498	76129	402392	78.3957
Rajshahi	August 2008	515812	199444	38231	74049	5583	11214	7718	69076	76794	405315	78.5780
Rajshahi	September 2008	516160	198607	38110	74592	5610	11298	7748	69196	76944	405161	78.4952
Rajshahi	October 2008	515831	198151	38182	74616	5719	11339	7802	69575	77377	405384	78.5885
Rajshahi	November 2008	517962	196615	39103	74824	6252	11482	7894	69349	77243	405519	78.2913
Rajshahi	December 2008	518666	197008	39257	75431	6378	11493	7954	70667	78621	408188	78.6996
Rajshahi	January 2009	521915	197211	39427	75921	6666	11480	8000	70831	78831	409536	78.4679
Rajshahi	February 2009	518295	195348	39091	76545	6565	11401	7891	70784	78675	407625	78.6473
Rajshahi	March 2009	520678	196116	39346	75122	6720	11295	7986	71052	79038	407637	78.2897
Rajshahi	April 2009	523482	196235	40143	78053	7067	11121	8093	71566	79659	412278	78.7569
Rajshahi	May 2009	521455	195710	40304	78805	7093	11072	8133	71659	79792	412776	79.1585
Rajshahi	June 2009	521691	194778	40615	78730	7563	10919	8450	71797	80247	412852	79.1373
Rajshahi	July 2009	524505	195452	40746	79571	7424	10812	8324	72399	80723	414728	79.0704
Rajshahi	August 2009	524734	195592	41046	80937	7574	10709	8423	72851	81274	417132	79.4940
Rajshahi	September 2009	520078	193861	39804	79849	7611	10396	8446	72275	80721	412242	79.2654
Rajshahi	October 2009	519191	194990	39519	80595	7632	10210	8485	72331	80816	413762	79.6936
Rajshahi	November 2009	519274	194237	39703	80165	7771	9994	8826	72753	81579	413449	79.6206
Rajshahi	December 2009	519571	194507	40431	79030	7797	9848	8889	72635	81524	413137	79.5150
Rajshahi	January 2010	513767	193036	40349	78073	7721	9437	8666	70298	78964	407580	79.3317
