0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,-9,-9,-9,-9,-9,Natore Zila Total,2860,11912,5927,5985,2846,2496,1507,5063
69,-9,-9,-9,-9,1, Natore Zila,2562,10457,5259,5198,2831,2160,1381,4085
69,-9,-9,-9,-9,2, Natore Zila,298,1455,668,787,15,336,126,978
69,09,-9,-9,-9,-9,Bagatipara Upazila Total,89,367,175,192,5,267,43,52
69,09,-9,-9,-9,1,  Bagatipara Upazila,89,367,175,192,5,267,43,52
69,09,-9,-9,-9,2,  Bagatipara Upazila,0,0,0,0,0,0,0,0
69,09,01,-9,-9,-9,  Ward No-01 Total,0,0,0,0,0,0,0,0
69,09,02,-9,-9,-9,  Ward No-02 Total,0,0,0,0,0,0,0,0
69,09,03,-9,-9,-9,  Ward No-03 Total,0,0,0,0,0,0,0,0
69,09,04,-9,-9,-9,  Ward No-04 Total,0,0,0,0,0,0,0,0
69,09,05,-9,-9,-9,  Ward No-05 Total,0,0,0,0,0,0,0,0
69,09,06,-9,-9,-9,  Ward No-06 Total,0,0,0,0,0,0,0,0
69,09,07,-9,-9,-9,  Ward No-07 Total,0,0,0,0,0,0,0,0
69,09,08,-9,-9,-9,  Ward No-08 Total,0,0,0,0,0,0,0,0
69,09,09,-9,-9,-9,  Ward No-09 Total,0,0,0,0,0,0,0,0
69,09,19,-9,-9,-9,  Bagatipara Union Total,0,0,0,0,0,0,0,0
69,09,38,-9,-9,-9,  Dayarampur Union Total,18,91,39,52,0,51,0,40
69,09,42,-9,-9,-9,  Fhaguradiar Union Total,28,110,60,50,5,105,0,0
69,09,57,-9,-9,-9,  Panka Union Total,0,0,0,0,0,0,0,0
69,09,76,-9,-9,-9,  Jamnagar Union Total,43,166,76,90,0,111,43,12
69,15,-9,-9,-9,-9,Baraigram Upazila Total,301,1318,607,711,30,122,391,775
69,15,-9,-9,-9,1,  Baraigram Upazila,181,737,366,371,15,0,268,454
69,15,-9,-9,-9,2,  Baraigram Upazila,120,581,241,340,15,122,123,321
69,15,01,-9,-9,-9,  Ward No-01 Total,0,0,0,0,0,0,0,0
69,15,02,-9,-9,-9,  Ward No-02 Total,33,246,67,179,15,111,90,30
69,15,03,-9,-9,-9,  Ward No-03 Total,0,0,0,0,0,0,0,0
69,15,04,-9,-9,-9,  Ward No-04 Total,1,1,1,0,0,0,1,0
69,15,05,-9,-9,-9,  Ward No-05 Total,0,0,0,0,0,0,0,0
69,15,06,-9,-9,-9,  Ward No-06 Total,0,0,0,0,0,0,0,0
69,15,07,-9,-9,-9,  Ward No-07 Total,6,25,13,12,0,7,18,0
69,15,08,-9,-9,-9,  Ward No-08 Total,0,0,0,0,0,0,0,0
69,15,09,-9,-9,-9,  Ward No-09 Total,79,299,154,145,0,4,14,281
69,15,11,-9,-9,-9,  Ward No-01 Total,0,0,0,0,0,0,0,0
69,15,12,-9,-9,-9,  Ward No-02 Total,0,0,0,0,0,0,0,0
69,15,13,-9,-9,-9,  Ward No-03 Total,0,0,0,0,0,0,0,0
69,15,14,-9,-9,-9,  Ward No-04 Total,0,0,0,0,0,0,0,0
69,15,15,-9,-9,-9,  Ward No-05 Total,0,0,0,0,0,0,0,0
69,15,16,-9,-9,-9,  Ward No-06 Total,0,0,0,0,0,0,0,0
69,15,17,-9,-9,-9,  Ward No-07 Total,1,10,6,4,0,0,0,10
69,15,18,-9,-9,-9,  Ward No-08 Total,0,0,0,0,0,0,0,0
69,15,19,-9,-9,-9,  Ward No-09 Total,0,0,0,0,0,0,0,0
69,15,21,-9,-9,-9,  Baraigram Union Total,26,118,61,57,0,0,0,118
69,15,23,-9,-9,-9,  Chandi Union Total,0,0,0,0,0,0,0,0
69,15,35,-9,-9,-9,  Gopalpur Union Total,74,291,134,157,15,0,3,273
69,15,47,-9,-9,-9,  Joari Union Total,66,273,140,133,0,0,265,8
69,15,59,-9,-9,-9,  Jonail Union Total,1,4,2,2,0,0,0,4
69,15,71,-9,-9,-9,  Majgaon Union Total,0,0,0,0,0,0,0,0
69,15,83,-9,-9,-9,  Nagar Union Total,14,51,29,22,0,0,0,51
69,41,-9,-9,-9,-9,Gurudaspur Upazila Total,259,1036,531,505,118,344,157,417
69,41,-9,-9,-9,1,  Gurudaspur Upazila,251,992,509,483,118,344,157,373
69,41,-9,-9,-9,2,  Gurudaspur Upazila,8,44,22,22,0,0,0,44
69,41,01,-9,-9,-9,  Ward No-01 Total,8,44,22,22,0,0,0,44
69,41,02,-9,-9,-9,  Ward No-02 Total,0,0,0,0,0,0,0,0
69,41,03,-9,-9,-9,  Ward No-03 Total,0,0,0,0,0,0,0,0
69,41,04,-9,-9,-9,  Ward No-04 Total,0,0,0,0,0,0,0,0
69,41,05,-9,-9,-9,  Ward No-05 Total,0,0,0,0,0,0,0,0
69,41,06,-9,-9,-9,  Ward No-06 Total,0,0,0,0,0,0,0,0
69,41,07,-9,-9,-9,  Ward No-07 Total,0,0,0,0,0,0,0,0
69,41,08,-9,-9,-9,  Ward No-08 Total,0,0,0,0,0,0,0,0
69,41,09,-9,-9,-9,  Ward No-09 Total,0,0,0,0,0,0,0,0
69,41,13,-9,-9,-9,  Biaghat Union Total,2,20,13,7,0,0,0,20
69,41,27,-9,-9,-9,  Chapila Union Total,165,624,314,310,0,289,0,335
69,41,40,-9,-9,-9,  Dharabarisha Union Total,0,0,0,0,0,0,0,0
