0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32,-9,-9,-9,-9,-9,Gaibandha Zila Total,1124,4312,2111,2201,3087,466,127,632
32,-9,-9,-9,-9,1, Gaibandha Zila,1106,4237,2074,2163,3084,461,127,565
32,-9,-9,-9,-9,2, Gaibandha Zila,4,19,9,10,3,5,0,11
32,-9,-9,-9,-9,3, Gaibandha Zila,14,56,28,28,0,0,0,56
32,21,-9,-9,-9,-9,Fulchhari Upazila Total,5,18,9,9,0,0,0,18
32,21,-9,-9,-9,1,  Fulchhari Upazila,5,18,9,9,0,0,0,18
32,21,-9,-9,-9,3,  Fulchhari Upazila,0,0,0,0,0,0,0,0
32,21,11,-9,-9,-9, Erendabari Union Total,0,0,0,0,0,0,0,0
32,21,23,-9,-9,-9, Fazlupur Union Total,0,0,0,0,0,0,0,0
32,21,35,-9,-9,-9, Fulchhari Union Total,0,0,0,0,0,0,0,0
32,21,47,-9,-9,-9,Gazaria Union Total,0,0,0,0,0,0,0,0
32,21,47,-9,-9,1,  Gazaria Union,0,0,0,0,0,0,0,0
32,21,47,-9,-9,3,  Gazaria Union,0,0,0,0,0,0,0,0
32,21,59,-9,-9,-9, Kanchi Para Union Total,0,0,0,0,0,0,0,0
32,21,71,-9,-9,-9, Udakhali Union Total,0,0,0,0,0,0,0,0
32,21,83,-9,-9,-9, Uria Union Total,5,18,9,9,0,0,0,18
32,24,-9,-9,-9,-9,Gaibandha Sadar Upazila Total,4,15,5,10,0,5,0,10
32,24,-9,-9,-9,1,  Gaibandha Sadar Upazila,3,10,4,6,0,0,0,10
32,24,-9,-9,-9,2,  Gaibandha Sadar Upazila,1,5,1,4,0,5,0,0
32,24,-9,-9,-9,3,  Gaibandha Sadar Upazila,0,0,0,0,0,0,0,0
32,24,01,-9,-9,-9,  Ward No-01 Total,0,0,0,0,0,0,0,0
32,24,02,-9,-9,-9,  Ward No-02 Total,0,0,0,0,0,0,0,0
32,24,03,-9,-9,-9,  Ward No-03 Total,1,5,1,4,0,5,0,0
32,24,04,-9,-9,-9,  Ward No-04 Total,0,0,0,0,0,0,0,0
32,24,05,-9,-9,-9,  Ward No-05 Total,0,0,0,0,0,0,0,0
32,24,06,-9,-9,-9,  Ward No-06 Total,0,0,0,0,0,0,0,0
32,24,07,-9,-9,-9,  Ward No-07 Total,0,0,0,0,0,0,0,0
32,24,08,-9,-9,-9,  Ward No-08 Total,0,0,0,0,0,0,0,0
32,24,09,-9,-9,-9,  Ward No-09 Total,0,0,0,0,0,0,0,0
32,24,12,-9,-9,-9, Badiakhali Union Total,0,0,0,0,0,0,0,0
32,24,14,-9,-9,-9,Ballamjhar Union Total,0,0,0,0,0,0,0,0
32,24,14,-9,-9,1,  Ballamjhar Union,0,0,0,0,0,0,0,0
32,24,14,-9,-9,3,  Ballamjhar Union,0,0,0,0,0,0,0,0
32,24,21,-9,-9,-9,Boali Union Total,0,0,0,0,0,0,0,0
32,24,21,-9,-9,1,  Boali Union,0,0,0,0,0,0,0,0
32,24,21,-9,-9,3,  Boali Union,0,0,0,0,0,0,0,0
32,24,36,-9,-9,-9, Ghagoa Union Total,0,0,0,0,0,0,0,0
32,24,43,-9,-9,-9, Gidari Union Total,0,0,0,0,0,0,0,0
32,24,51,-9,-9,-9, Kamarjani Union Total,0,0,0,0,0,0,0,0
32,24,58,-9,-9,-9,Kholahati Union Total,0,0,0,0,0,0,0,0
32,24,58,-9,-9,1,  Kholahati Union,0,0,0,0,0,0,0,0
32,24,58,-9,-9,3,  Kholahati Union,0,0,0,0,0,0,0,0
32,24,65,-9,-9,-9,  Kuptala Union Total,0,0,0,0,0,0,0,0
32,24,73,-9,-9,-9,  Lakshmipur Union Total,0,0,0,0,0,0,0,0
32,24,80,-9,-9,-9,  Malibari Union Total,3,10,4,6,0,0,0,10
32,24,85,-9,-9,-9,Mollar Char Union Total,0,0,0,0,0,0,0,0
32,24,85,-9,-9,1,  Mollar Char Union,0,0,0,0,0,0,0,0
32,24,85,-9,-9,3,  Mollar Char Union,0,0,0,0,0,0,0,0
32,24,87,-9,-9,-9,  Ramchandrapur Union Total,0,0,0,0,0,0,0,0
32,24,94,-9,-9,-9,  Saha Para Union Total,0,0,0,0,0,0,0,0
32,30,-9,-9,-9,-9,Gobindaganj Upazila Total,883,3351,1635,1716,3086,9,127,129
32,30,-9,-9,-9,1,  Gobindaganj Upazila,881,3345,1632,1713,3083,9,127,126
32,30,-9,-9,-9,2,  Gobindaganj Upazila,2,6,3,3,3,0,0,3
32,30,01,-9,-9,-9,  Ward No-01 Total,0,0,0,0,0,0,0,0
32,30,02,-9,-9,-9,  Ward No-02 Total,0,0,0,0,0,0,0,0
32,30,03,-9,-9,-9,  Ward No-03 Total,1,3,2,1,3,0,0,0
