0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
36,-9,-9,-9,-9,-9,Habiganj Zila Total,14572,65802,33038,32764,10704,6850,2176,46072
36,-9,-9,-9,-9,1, Habiganj Zila,14405,64957,32610,32347,10704,6840,2176,45237
36,-9,-9,-9,-9,2, Habiganj Zila,105,505,252,253,0,10,0,495
36,-9,-9,-9,-9,3, Habiganj Zila,62,340,176,164,0,0,0,340
36,02,-9,-9,-9,-9,Ajmiriganj Upazila Total,7,38,23,15,0,0,0,38
36,02,-9,-9,-9,1,  Ajmiriganj Upazila,7,38,23,15,0,0,0,38
36,02,-9,-9,-9,2,  Ajmiriganj Upazila,0,0,0,0,0,0,0,0
36,02,-9,-9,-9,3,  Ajmiriganj Upazila,0,0,0,0,0,0,0,0
0,0,0,0,36,02,Ajmiriganj Paurashava,0,36,02,01,   ,  ,       ,Ward No-01 Total
36,02,01,-9,-9,-9,Ward No-01 Total,0,0,0,0,0,0,0,0
36,02,02,-9,-9,-9,Ward No-02 Total,0,0,0,0,0,0,0,0
36,02,03,-9,-9,-9,Ward No-03 Total,0,0,0,0,0,0,0,0
36,02,04,-9,-9,-9,Ward No-04 Total,0,0,0,0,0,0,0,0
36,02,05,-9,-9,-9,Ward No-05 Total,0,0,0,0,0,0,0,0
36,02,06,-9,-9,-9,Ward No-06 Total,0,0,0,0,0,0,0,0
36,02,07,-9,-9,-9,Ward No-07 Total,0,0,0,0,0,0,0,0
36,02,08,-9,-9,-9,Ward No-08 Total,0,0,0,0,0,0,0,0
36,02,09,-9,-9,-9,Ward No-09 Total,0,0,0,0,0,0,0,0
36,02,13,-9,-9,-9,Ajmiriganj Union Total,2,3,1,2,0,0,0,3
36,02,13,-9,-9,1,  Ajmiriganj Union,2,3,1,2,0,0,0,3
36,02,13,-9,-9,3,  Ajmiriganj Union,0,0,0,0,0,0,0,0
36,02,27,-9,-9,-9,Badalpur Union Total,1,9,5,4,0,0,0,9
36,02,54,-9,-9,-9,Jalsuka Union Total,0,0,0,0,0,0,0,0
36,02,67,-9,-9,-9,Kakailseo Union Total,3,18,11,7,0,0,0,18
36,02,81,-9,-9,-9,Shibpasha Union Total,1,8,6,2,0,0,0,8
36,05,-9,-9,-9,-9,Bahubal Upazila Total,1732,8268,4225,4043,341,1368,72,6487
36,05,-9,-9,-9,1,  Bahubal Upazila,1732,8268,4225,4043,341,1368,72,6487
36,05,-9,-9,-9,3,  Bahubal Upazila,0,0,0,0,0,0,0,0
36,05,11,-9,-9,-9,Bahubal Union Total,0,0,0,0,0,0,0,0
36,05,11,-9,-9,1,  Bahubal Union,0,0,0,0,0,0,0,0
36,05,11,-9,-9,3,  Bahubal Union,0,0,0,0,0,0,0,0
36,05,23,-9,-9,-9,Bhadeshwar Union Total,1199,5820,2968,2852,116,1069,18,4617
36,05,35,-9,-9,-9,Lamatashi Union Total,4,30,13,17,0,0,0,30
36,05,47,-9,-9,-9,Mirpur Union Total,4,24,11,13,0,0,0,24
36,05,59,-9,-9,-9,Putijuri Union Total,519,2352,1210,1142,225,299,54,1774
36,05,71,-9,-9,-9,Satkapan Union Total,6,42,23,19,0,0,0,42
36,05,83,-9,-9,-9,Snanghat Union Total,0,0,0,0,0,0,0,0
36,11,-9,-9,-9,-9,Baniachong Upazila Total,152,865,436,429,0,0,0,865
36,11,-9,-9,-9,1,  Baniachong Upazila,95,545,270,275,0,0,0,545
36,11,-9,-9,-9,3,  Baniachong Upazila,57,320,166,154,0,0,0,320
