0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
03,91,-9,-9,-9,-9,Ruma Upazila Total,5427,26503,13618,12885,9598,5364,3002,8539
03,91,-9,-9,-9,1,  Ruma Upazila,5427,26503,13618,12885,9598,5364,3002,8539
03,91,-9,-9,-9,2,  Ruma Upazila,0,0,0,0,0,0,0,0
03,91,19,-9,-9,-9,Ghalangya Union Total,1002,5538,2831,2707,1060,3363,841,274
03,91,38,-9,-9,-9,Paindu Union Total,1254,5707,2883,2824,3402,4,0,2301
03,91,57,-9,-9,-9,Remakri Pransa Union Total,947,5150,2610,2540,70,1278,1447,2355
03,91,76,-9,-9,-9,Ruma Union Total,2224,10108,5294,4814,5066,719,714,3609
03,91,76,-9,-9,1,  Ruma Union,2224,10108,5294,4814,5066,719,714,3609
03,91,76,-9,-9,2,  Ruma Union,0,0,0,0,0,0,0,0
03,95,-9,-9,-9,-9,Thanchi Upazila Total,4421,21426,10866,10560,8452,4848,5543,2583
03,95,-9,-9,-9,1,  Thanchi Upazila,4076,19808,10042,9766,7473,4215,5541,2579
03,95,-9,-9,-9,3,  Thanchi Upazila,345,1618,824,794,979,633,2,4
03,95,19,-9,-9,-9,Balipara Union Total,1009,4528,2323,2205,2543,344,1100,541
03,95,38,-9,-9,-9,Remakry Union Total,1236,5926,2983,2943,2835,599,1822,670
03,95,57,-9,-9,-9,Thanchi Union Total,1351,6642,3401,3241,1938,2914,1191,599
03,95,57,-9,-9,1,  Thanchi Union,1006,5024,2577,2447,959,2281,1189,595
03,95,57,-9,-9,3,  Thanchi Union,345,1618,824,794,979,633,2,4
03,95,76,-9,-9,-9,Tindu Union Total,825,4330,2159,2171,1136,991,1430,773
