0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
35,-9,-9,-9,-9,-9,Gopalganj Zila Total,352,2066,1080,986,706,193,19,1148
35,-9,-9,-9,-9,1, Gopalganj Zila,348,2035,1060,975,706,185,19,1125
35,-9,-9,-9,-9,2, Gopalganj Zila,4,31,20,11,0,8,0,23
35,-9,-9,-9,-9,3, Gopalganj Zila,0,0,0,0,0,0,0,0
35,32,-9,-9,-9,-9,Gopalganj Sadar Upazila Total,206,1106,574,532,0,8,10,1088
35,32,-9,-9,-9,1,  Gopalganj Sadar Upazila,202,1075,554,521,0,0,10,1065
35,32,-9,-9,-9,2,  Gopalganj Sadar Upazila,4,31,20,11,0,8,0,23
35,32,-9,-9,-9,3,  Gopalganj Sadar Upazila,0,0,0,0,0,0,0,0
0,0,0,0,35,32,Gopalganj Paurashava,0,35,32,01,   ,  ,       ,Ward No-01 Total
35,32,01,-9,-9,-9,Ward No-01 Total,0,0,0,0,0,0,0,0
35,32,02,-9,-9,-9,Ward No-02 Total,2,9,3,6,0,0,0,9
35,32,03,-9,-9,-9,Ward No-03 Total,0,0,0,0,0,0,0,0
35,32,04,-9,-9,-9,Ward No-04 Total,1,14,9,5,0,0,0,14
35,32,05,-9,-9,-9,Ward No-05 Total,0,0,0,0,0,0,0,0
35,32,06,-9,-9,-9,Ward No-06 Total,0,0,0,0,0,0,0,0
35,32,07,-9,-9,-9,Ward No-07 Total,0,0,0,0,0,0,0,0
35,32,08,-9,-9,-9,Ward No-08 Total,0,0,0,0,0,0,0,0
35,32,09,-9,-9,-9,Ward No-09 Total,1,8,8,0,0,8,0,0
35,32,11,-9,-9,-9,Borasi Union Total,0,0,0,0,0,0,0,0
35,32,13,-9,-9,-9,Baultali Union Total,2,11,6,5,0,0,0,11
35,32,15,-9,-9,-9,Chandra Dighalia Union Total,0,0,0,0,0,0,0,0
35,32,17,-9,-9,-9,Durgapur Union Total,0,0,0,0,0,0,0,0
35,32,21,-9,-9,-9,Gobra Union Total,1,6,1,5,0,0,6,0
35,32,21,-9,-9,1,  Gobra Union,1,6,1,5,0,0,6,0
35,32,21,-9,-9,3,  Gobra Union,0,0,0,0,0,0,0,0
35,32,30,-9,-9,-9,Gopinathpur Union Total,0,0,0,0,0,0,0,0
35,32,34,-9,-9,-9,Haridaspur Union Total,0,0,0,0,0,0,0,0
35,32,38,-9,-9,-9,Jalalabad Union Total,0,0,0,0,0,0,0,0
35,32,38,-9,-9,1,  Jalalabad Union,0,0,0,0,0,0,0,0
35,32,38,-9,-9,3,  Jalalabad Union,0,0,0,0,0,0,0,0
35,32,43,-9,-9,-9,Kajulia Union Total,2,6,3,3,0,0,4,2
35,32,47,-9,-9,-9,Karpara Union Total,0,0,0,0,0,0,0,0
35,32,51,-9,-9,-9,Kati Union Total,0,0,0,0,0,0,0,0
35,32,56,-9,-9,-9,Latifpur Union Total,0,0,0,0,0,0,0,0
35,32,60,-9,-9,-9,Majhigati Union Total,0,0,0,0,0,0,0,0
35,32,64,-9,-9,-9,Nizra Union Total,0,0,0,0,0,0,0,0
35,32,69,-9,-9,-9,Paikkandi Union Total,0,0,0,0,0,0,0,0
35,32,73,-9,-9,-9,Raghunathpur Union Total,0,0,0,0,0,0,0,0
35,32,77,-9,-9,-9,Sahapur Union Total,0,0,0,0,0,0,0,0
35,32,82,-9,-9,-9,Satpar Union Total,0,0,0,0,0,0,0,0
35,32,86,-9,-9,-9,Suktail Union Total,0,0,0,0,0,0,0,0
35,32,90,-9,-9,-9,Ulpur Union Total,197,1052,544,508,0,0,0,1052
35,32,94,-9,-9,-9,Urafi Union Total,0,0,0,0,0,0,0,0
35,43,-9,-9,-9,-9,Kashiani Upazila Total,2,13,8,5,0,13,0,0
35,43,-9,-9,-9,1,  Kashiani Upazila,2,13,8,5,0,13,0,0
35,43,-9,-9,-9,3,  Kashiani Upazila,0,0,0,0,0,0,0,0
35,43,11,-9,-9,-9,Bethuri Union Total,0,0,0,0,0,0,0,0
35,43,13,-9,-9,-9,Fukura Union Total,1,4,2,2,0,4,0,0
35,43,20,-9,-9,-9,Hatiara Union Total,0,0,0,0,0,0,0,0
35,43,27,-9,-9,-9,Kashiani Union Total,0,0,0,0,0,0,0,0
35,43,27,-9,-9,1,  Kashiani Union,0,0,0,0,0,0,0,0
